;Player_Name;Transcription_Text
524;MATT;So as you guys have gathered the time and what you might be, going forward, doing for the rest of the day, Tiberius comes upstairs with a bit of a smile and an air of confidence.
525;LAURA;Oh good, you're back.
526;LIAM;Tibs, we were just discussing the future of the group and the direction we've been taking.
527;LIAM;And a point was introduced that maybe perhaps, we started as a sort of a-- mercenary group is a bit strong-- but this alliance we have formed out of convenience.
528;LIAM;We all needed to eat.
529;LIAM;But now that we're at the stature we are, in a keep, in Emon.
530;LIAM;Friends to the emperor.
531;LIAM;We want to figure out what we're doing here.
532;LIAM;Do we want to be just powerful badasses who walk around getting what they want, or are we trying to enact some positive change in this world?
533;ORION;Yes, absolutely.
534;ORION;That's what my items are for.
535;ORION;I've only found one of them.
536;ORION;There are still three or four, if they even exist out there.
537;ORION;There are countless things to go and venture forth and explore.
538;TRAVIS;What?
539;TRAVIS;Your items?
540;ORION;The artifacts, the Ring of Boros, the old hag.
541;ORION;That is the next step in my quest.
542;ORION;She told us it would be in the Feywood.
543;ORION;Right?
544;MATT;Feywild.
545;MATT;Close.
546;MATT;Researcher.
547;ORION;That is where we need to go.
548;ORION;But that's why we ran into her in Vasselheim, and she wouldn't tell me anything more.
549;MARISHA;How do you plan to use your items?
550;MARISHA;For better good in the world?
551;ORION;Well, you've seen how I've used my Mending Wheel.
552;ORION;Countless ways.
553;TRAVIS;Yeah, thank you.
554;TRAVIS;You healed my cask.
555;TRAVIS;I'll always be grateful.
556;ORION;Moreover, it would prove to the council that all of the things that I went on this journey for to begin with, it was true.
557;ORION;Or for naught.
558;ORION;And really, to gain the respect of my father and everyone else.
559;ORION;You don't know how hard it is to be a chromatic dragon in a metallic world!
560;ORION;It's not easy.
561;LIAM;Well, there's no question that you are an invaluable member of Vox Machina, and our friend, and our family.
562;LIAM;And that is not in question.
563;ORION;Of course.
564;ORION;Which is why I have pledged my loyalty to you all.
565;ORION;And I need your strength, as well.
566;ORION;There is no way I could accomplish in my mission alone.
567;ORION;I mean, Grog, when I ran into you in that one bar.
568;ORION;How many men were you beating up?
569;ORION;I counted eight, if I recall.
570;TRAVIS;I think that sounds right.
571;SAM;He can't count.
572;TRAVIS;It's that many.
573;ORION;Here was this brute who I would have ran away from, but here you were, and I found you to be rather charming.
574;ORION;I figured, well, that's some good company to keep, rather.
575;ORION;And then I met the rest of you, and look where we are now!
576;LAURA;Yes.
577;LAURA;Tiberius, the point of this is you killed an old woman last night, very brutally.
578;LAURA;Please maybe don't do that again.
579;ORION;She felt nothing, but of course.
580;ORION;And I was giving my new Krull blade a good old try.
581;LAURA;Yes, you were.
582;LAURA;Maybe not on sleeping people anymore.
583;LAURA;People who are actually attacking us.
584;ORION;She was-- okay, fine.
585;LIAM;Well, I think the point is your abilities in arcane wonder are expanding daily.
586;LIAM;Exponentially.
587;LIAM;And perhaps be a little tentative.
588;LIAM;Do a little practice run in the woods on your own, once in a while, and see what the effects are before you go whipping it out.
589;ORION;Are there woods nearby?
590;SAM;This is an intervention.
591;SAM;We love you very much, but you killed an old lady.
592;TRAVIS;I like the way you kill people.
593;ORION;Well, yes.
594;LAURA;We're all on the up and up now, right?
595;ORION;One raises a hand to me or Vox Machina, they are going to die.
596;TRAVIS;Yeah!
597;TRAVIS;Yeah, they are!
598;ORION;It is simple.
599;ORION;I do not know why this is a discussion.
600;ORION;I won't be as cruel--
601;MARISHA;You know, she didn't even really do anything.
