;Player_Name;Transcription_Text
0;BRIAN;What's up, GenCon?!
1;BRIAN;(cheering) That's a lot of people.
2;BRIAN;How you guys doing?
3;BRIAN;(cheering) Oh my god.
4;BRIAN;Send me the bill for your plane ticket!
5;BRIAN;If you guys think this outfit is ridiculous, you have literally not seen anything yet.
6;BRIAN;Okay.
7;BRIAN;Thank you for waiting.
8;BRIAN;What?
9;BRIAN;(muffled shout) You know what's up, brother.
10;BRIAN;Thank you guys for waiting.
11;BRIAN;I heard, Tico told me that people were out there at 6:00am waiting?
12;BRIAN;You guys!
13;BRIAN;We're about to watch people play Dungeons and Dragons!
14;BRIAN;(cheering) What is happening?!
15;BRIAN;We are alive at the best moment in history.
16;BRIAN;Right now, there's a stadium full of people basically watching this live on the internet, and going, How did Ashley let him wear that?
17;BRIAN;(laughter) Okay, let's start.
18;BRIAN;Let's get started.
19;BRIAN;(laughs) It is I, your host for the evening, Recession-Friendly Ryan Seacrest.
20;BRIAN;This outfit is what happens when you take 'shrooms before creating a Saint's Row character.
21;BRIAN;(laughter) All right.
22;BRIAN;You guys already sound a little warmed up.
23;BRIAN;(cheering) Yeah.
24;BRIAN;But!
25;BRIAN;Just to make sure, because the live shows are all about the audience participation.
26;BRIAN;We're going to go over a couple of rules for that really fast, but before we do, I get paid to be the hype man, so let me get you guys hyped up.
27;BRIAN;(cheering) Okay, wait.
28;BRIAN;Okay.
29;BRIAN;When I say, Tary, you say Who?
30;BRIAN;Tary!
31;AUDIENCE;Who!
32;BRIAN;Tary!
33;AUDIENCE;Who!
34;BRIAN;When I say, Tary, you say, Who?
35;BRIAN;Tary!
36;AUDIENCE;Who?
37;BRIAN;Tary!
38;AUDIENCE;Who?
39;BRIAN;When I say, Tary, you say What!
40;BRIAN;Tary!
41;AUDIENCE;What!
42;BRAIN;Tary!
43;AUDIENCE;What!
44;BRAIN;Goddamn.
45;BRAIN;Okay, that's it.
46;BRAIN;Warm-up time over.
47;BRAIN;That was easy.
48;BRAIN;Okay, here's the deal.
49;BRAIN;Sometimes, people in the Twitch chat don't like Critical Role Live because the audience participates.
50;BRAIN;Those people-- (laughs) Those people-- hold on.
51;BRAIN;I just want to say, with all the love and respect in my heart, those people can tune off right now.
52;BRAIN;(cheering)
53;BRIAN;Because I don't know about you, but when I'm at home watching Critical Role, and someone gets a how do you want to do this, I fucking scream!
54;BRIAN;(cheering) Okay.
55;BRIAN;Here's what you can do.
56;BRIAN;You can laugh, you can cheer, you can scream, you can cry.
57;BRIAN;You can stand up and blow the roof off this place if something cool happens.
58;BRIAN;You can hug your neighbor, and get drunk after the show if something sad happens.
59;BRIAN;And then someone please tweet me the bar that you're at, and I will join you... with Travis Willingham's American Express.
60;BRIAN;Which is currently in my fanny pack.
61;BRIAN;Please do not shout rules.
62;BRIAN;Please do not shout advice.
63;BRIAN;Please do not shout corrections.
64;BRIAN;Please do not shout ideas.
65;BRIAN;Odds are, your idea is probably better that what some of the stuff they're going to come up with is.
66;BRIAN;However, part of the thing that is so endearing about this show is watching these nerdy-ass voice actors figure out how to play Dungeons and Dragons.
67;BRIAN;Isn't it?
68;BRIAN;That's what I love about it.
69;BRIAN;Okay.
70;BRIAN;It's disruptive, and it'll light the community on fire, and we like to keep these live things, but all that being said, please laugh, please cheer.
71;BRIAN;There's going to be so much cool stuff.
72;BRIAN;Oh, I was supposed to throw these out.
73;BRIAN;(cheering) (laughs) Okay.
74;BRIAN;All right.
75;BRIAN;Thank you, guys.
76;BRIAN;Who came here from outside the US?
77;BRIAN;Cheer.
78;BRIAN;(cheering) Wow!
79;BRIAN;Really?
80;BRIAN;For this?
81;BRIAN;Look at me!
82;BRIAN;Without further ado, I would like to introduce the cast of a little show we like to call Critical Role.
83;BRIAN;Travis Willingham!
84;BRIAN;Laura Bailey!
85;BRIAN;Liam O'Brien!
86;BRIAN;Marisha Ray!
87;BRIAN;Taliesin Jaffe!
88;BRIAN;Children, shield your eyes.
89;BRIAN;I present to you: Sam Riegel!
90;BRIAN;And the man that brought us all together.
91;BRIAN;Ladies and gentlemen, Matthew Mercer!
92;BRIAN;The cast of Critical Role, ladies and gentlemen!
93;BRIAN;(cheering)
94;TRAVIS;All right.
95;LAURA;All right.
96;TRAVIS;Fuck!
97;TRAVIS;Fucking shit!
98;TRAVIS;(cheering)
99;MATT;So that's surreal.
100;MATT;Oh man.
101;MATT;Well, we're all so excited for you guys to join us tonight, both here in person and out there on the internet.
102;MATT;How crazy is it that we live in a world where, right now, we have people here live in this fantastic theater to watch Dungeons and Dragons?
103;MATT;(cheering) For all the crazy shit going on in the world, it's nice to know that we can carve some good out of it here tonight.
104;MATT;(cheering) And in that regard, so we don't keep you too long before we can get to the game which you all came here to watch, let's go through some quick announcements.
105;MATT;Very quick.
106;MATT;In fact, I think the big announcement, if Liam and Taliesin want to take that?
107;LIAM;Sure.
108;LIAM;So Taliesin and I have been working on something for about a year, with around 89 artists from our community.
109;LIAM;It's been a glimmer in our eye for over a year, and it is almost here.
110;LIAM;We're going to be releasing, in the fall from the Geek & Sundry store, a Critical Role art book.
111;LIAM;(cheering)
112;SAM;Liam, they're excited about reading.
113;SAM;They love books!
114;TALIESIN;We've only told them about the pictures so far.
115;LIAM;"You guys know what a crucial part of this community the artists have become, and we have selected 89 artists from many more; there wasn't enough-- pages are limited, do I have a page number on here?"
116;TALIESIN;260 something pages?
117;BRIAN;256, Liam!
118;TALIESIN;256 pages.
119;LIAM;We've seen it, and it is beautiful.
120;LIAM;There's going to be a deluxe edition and a standard edition.
121;LIAM;It will be available for sale in the Geek & Sundry store in the late fall, published by Hunters Books.
