;Player_Name;Transcription_Text
0;MATT;(laughing) Hello everyone, and welcome to tonight's episode of Critical-- fuck you, Liam!
1;MATT;Fuck you!
2;MATT;Tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
3;LIAM;Victory!
4;LAURA;You did it.
5;MATT;Oh, that's gonna come back to haunt you.
6;MATT;Welcome to tonight's episode.
7;MATT;We have quite an episode tonight.
8;MATT;We'll have that to get to in just a moment.
9;MATT;First, we'll get through our announcements for the evening.
10;MATT;First and foremost, our wonderful sponsor tonight, returning to sponsor the show, Lootcrate!
11;ALL;Lootcrate!
12;MATT;To open that up, Sam, who could not be here tonight unfortunately, Sam Riegel is not able to make the episode.
13;MATT;He did make a video, however, to help get us in the spirit of Lootcrate's awesomeness.
14;LAURA;Oh, wow.
15;MATT;If you want to go ahead and show that for us.
16;SAM;Hi everyone, it's me, pro alpine skier Sam Riegel, a.k.a.
17;SAM;Scanlan Shorthalt from Critical Role.
18;SAM;You know, when I'm not rolling dice, I'm rolling the dice on the hot, hot slopes of Park City, Utah.
19;SAM;(worried noise) Anyway.
20;SAM;I just did a lot of downhill skiing today, and it was pretty cool, but not as cool as the stuff you can get inside Lootcrate.
21;SAM;Sign up now and you'll save so much money, you can come on an exciting vacation to Park City, Utah, buy skis, and gloves, and go skiing.
22;SAM;With me!
23;SAM;Sam Riegel, a.k.a Scanlan Shorthalt from TV's-- well.
24;SAM;The internet's Critical Role!
25;SAM;Anyway, I'm about to go do my last run.
26;SAM;Hope I don't break my leg.
27;SAM;(worried noise) If I do, I won't see you on Thursday, but if I don't, let's roll high.
28;SAM;Bye-bye.
29;MATT;Thank you very much, Sam.
30;MATT;We look forward to having you back next week in one form or another.
31;ALL;Ohhh.
32;LAURA;Mercer!
33;MATT;What?
34;MATT;What?
35;LAURA;Oh no!
36;ASHLEY;That's cold!
37;LAURA;Ice-cold.
38;TALIESIN;That's not nice.
39;MATT;But to finish up the details of our wonderful Lootcrate sponsorship, we have Ashley Johnson joining us thankfully from New York.
40;ALL;(cheering)
41;MATT;The monster herself.
42;ASHLEY;Tonight's episode of Critical Role is brought to you by Lootcrate.
43;ASHLEY;The theme for this month is 'build' and the brands that are in it include Power Rangers, Batman, Leego, Lego, and Tetris.
44;ASHLEY;All things you can build.
45;ASHLEY;The promo link is lootcrate.com/criticalrole.
46;ASHLEY;And the promo code is 'criticalrole', one word, for 10% off your first month.
47;ASHLEY;What?
48;TRAVIS;Oh man, I mean, just--
49;ASHLEY;Critical Role!
50;ALL;(applauding)
51;MATT;Thank you, Ashley.
52;LAURA;Good job, Ashley.
53;MARISHA;That was so good.
54;MARISHA;That was--
55;LIAM;You have to get a plane back to New York now, right?
56;ASHLEY;Okay, bye!
57;MATT;All right, so, next up we have merch announcements.
58;MATT;Laura, do you want to go ahead?
59;LAURA;Oh gosh, yeah!
60;LAURA;Okay, you guys.
61;LAURA;I know we've been teasing it for a while, but guess what we have back in stock?
62;MARISHA;Are those the Critical Role dice sets?
63;LAURA;Why, they are!
64;MARISHA;Oh my goodness!
65;LAURA;Don't get too excited right now, 'cause they're not in the store at this very moment, okay?
66;LAURA;We're putting them up for sale tomorrow at noon our time, Pacific Standard Time, so that, you know, all you lovely folks that don't get to watch at 7PM on Thursdays can maybe snag 'em tomorrow afternoon, too.
67;LAURA;So, 12PM.
68;LAURA;Go to the store tomorrow.
