;Player_Name;Transcription_Text
0;TALIESIN;Pissblossom.
1;MATT;Hello, everyone, and welcome to tonight's episode of Critical Role, where Taliesin jumps the gun and says his phrase too late.
2;TRAVIS;Way too late, man!
3;TRAVIS;Way too late!
4;MATT;Welcome.
5;MATT;Happy to be back.
6;MATT;Very emotional episode last week.
7;MATT;We're going to kick it into the next step of Vox Machina's adventure this week, and then, me, Marisha, and Taliesin will be gone next week, so there will not be progression in this current storyline.
8;MATT;However, Liam O'Brien over there has been cracking up an awesome one-shot adventure for our remaining players and a few guests.
9;MATT;Liam, if you want to talk a little about it?
10;LIAM;Yeah, I'll tell you who's coming on by.
11;LIAM;Sure, I'll say who's coming on by.
12;LIAM;Mary Elizabeth McGlynn and Ashly Burch.
13;LIAM;And I don't want to spoil it, but Matt knows.
14;LIAM;It's different.
15;MATT;Yeah, it's going to be fun.
16;MATT;This is Liam's brainchild, and I'm excited to see them play through it.
17;LIAM;It could blow up in my face.
18;MATT;I think you'll be fine.
19;MATT;If the last game was any indication, I think you'll be fine.
20;MATT;All right, other announcements: once again, we have our wonderful sponsor with a new theme kicking in.
21;MATT;Sam, you want to take this away?
22;SAM;Yes, I do, Matt Mercer.
23;SAM;Guys: Loot Crate.
24;SAM;Loot Crate has been such a great sponsor all year long, and we got another great week to share with you.
25;SAM;Speed is this month's theme of the Loot Crate.
26;SAM;I'm going to read this script first.
27;SAM;Lace up your sneakers or rev your engines.
28;SAM;September's all about speed.
29;SAM;Feel the adrenaline with some of pop culture's quickest vehicles and characters.
30;SAM;High-octane assortment of goodies from Batman, the Flash, the Arrow, the Battlestar Galactica, the Iron Man, the Gone in the Sixty the Seconds.
31;SAM;(laughter) It includes two collectibles, a figure, and as always, a monthly t-shirt.
32;SAM;I'm wearing a t-shirt.
33;SAM;Not from this month, but from last month.
34;LAURA;It's got Futurama stuff on it.
35;SAM;Guys, I'm an actor.
36;SAM;Why would you listen to me about this stuff?
37;SAM;I'm a liar and a deceiver.
38;SAM;But what you can listen to, and what you know in your heart, is hardcore facts.
39;SAM;I'm talking statistics.
40;SAM;I'm talking math.
41;SAM;I've broken this down for you guys.
42;SAM;If you use the promo-code CriticalRole, you'll get $3 off your first month.
43;SAM;Doesn't sound like a lot, you think?
44;SAM;Oh, that's 1.2 gallons of gas at the Quik Mart down the street.
45;SAM;Regular, unleaded.
46;SAM;Or let's say you're generous.
47;SAM;You give Loot Crates to everyone in your family.
48;SAM;"That's four Loot Crates; that's $12."
49;SAM;That is 25 and half Forever stamps that you've just gotten for free.
50;SAM;For free!
51;SAM;Let's say you're more generous than that.
52;SAM;You give Loot Crates to everyone in your whole company.
53;SAM;All 266 employees.
54;SAM;You've just saved enough money to buy a 2002 Kia Sedona with 181,000 miles on it.
55;SAM;The transmission is going out, and it doesn't shift in the higher gears, but it is for $800 on Craigslist.
56;SAM;Go look for it right now, and it will be yours for free, essentially, if you buy 266 subscriptions to Loot Crate.
57;SAM;266.67.
58;SAM;Okay, that is hardcore facts.
59;SAM;You can't argue with that.
60;SAM;Go out.
61;SAM;Subscribe now.
62;SAM;Save money.
63;SAM;Get stamps and gas.
64;LIAM;If you don't slow your roll, Loot Crate is going to poach you.
65;MATT;All right, thank you, Sam.
66;SAM;Don't forget to use the promo code CriticalRole.
67;MATT;Perfect.
68;MATT;(laughs) All right, other announcements that we have.
69;MATT;Let's see.
70;MATT;Projects that have come up.
71;MATT;They recently announced and put up the English cast video for Final Fantasy XV.
72;MATT;I have the pleasure of playing Cor Leonis.
73;MATT;It's a lot of fun.
74;MATT;As a longtime Final Fantasy fan, being a part of this means a great deal, and I'm excited for the game that comes out in November.
75;MATT;So if you haven't checked out the video, do so and you can watch me wax poetic briefly about my love of the series.
76;MATT;Look forward to that.
77;MARISHA;Soundbiting it up in that.
78;MATT;Yeah, man!
79;MATT;They chose my soundbite for the end of it.
80;MATT;I was like (explosion).
81;MATT;Felt cool about that.
82;MARISHA;It's like you're an actor.
83;MATT;It's like I played a bunch of them.
84;MATT;Also, Deus Ex came out.
85;MATT;Mankind Divided.
86;MATT;I am scattered throughout the game with a very harsh Russian, Eastern European dialect, as many characters, probably yelling at you or being shot in the face.
87;MATT;So enjoy that, as well.
88;TRAVIS;I love shooting you in the face.
89;MATT;Hey, you know?
90;MATT;Everyone's got a skillset.
91;MATT;Anybody else have anything they want to announce?
92;SAM;We're nominated for an award, Matt.
93;MATT;That's right!
94;MATT;We just got nominated for a Streamy.
95;MATT;A Streamy award under gaming.
96;MATT;Games.
97;MATT;It's awesome!
98;SAM;It's our first nomination.
99;TALIESIN;It's like the Kids' Choice Awards for adults.
100;LAURA;But it's not.
101;LAURA;Fans don't get to vote.
102;MATT;It is now decided by whatever the Illuminati Streamy committee is.
103;SAM;Wait, fans don't get to vote?
104;SAM;I'm sure they can influence things.
105;MARISHA;Well, they nominated us, so we got this far because of them, and now we lose to Markiplier.
106;MATT;Love you, Mark.
107;MATT;We're just excited to be in that ring.
108;MATT;Thank you guys for being so awesome and supporting us, and hopefully some of us will get to dress up fancy and show up and go home proud that we went.
109;TALIESIN;We'll plug our other friends who are also nominated.
110;MATT;And Muzzled the Musical, which I co-created, which Ashly Burch stars in, who you'll see next week, that got nominated for best indie.
111;MARISHA;And Sean Becker.
112;MARISHA;Who's my director for Signal Boost.
113;MARISHA;All in the fam.
114;MATT;It's good.
115;MATT;Awesome.
116;MATT;Anything else you guys want to talk about?
117;TRAVIS;Yes!
118;TRAVIS;In the world of sportsball, the 2016 future Super Bowl champion Dallas Cowboys are playing the Seattle Seahawks right now!
119;TRAVIS;So if you see me looking down, it's not because I'm not paying attention.
120;TRAVIS;I'm watching football.
121;TALIESIN;I have never cared so much about football in my entire life as I do right now.
122;TALIESIN;Which is saying, I don't necessarily care a lot.
123;TALIESIN;But definitely--
124;LAURA;More than it was.
125;TRAVIS;Everybody send Sam a tweet.
126;TRAVIS;He's going to be crying at the outset of his team.
127;TRAVIS;Sam, a moment of silence.
128;TALIESIN;I think he's lighting the set on fire.
129;LAURA;Sam walked away so he wouldn't be on the same set as you were saying that.
130;MATT;Anyone else have anything they want to talk about before we jump into the game?
131;TALIESIN;No announcements until I get back, I think.
132;MATT;All righty.
133;MATT;That being the case, then let's go ahead and hop into tonight's episode of Critical Role.
134;MATT;[dramatic music] Hello, and welcome back.
135;MATT;So to get you guys caught up: our band of adventurers, Vox Machina, in raising an army, hopefully, of allies and powerful artifacts to face the Chroma Conclave, a gathering of powerful, dangerous chromatic dragons that have been tearing through the countryside of Tal'Dorei and distant Wildemount.
136;MATT;They have recently found some information, had a close call with the Frigid Doom known as Vorugal.
137;MATT;The white dragon flyover did not pierce through the illusionary barrier that was placed with the help of Allura, Gilmore, and Pike, there in Whitestone.
138;MATT;You then decided to go ahead and using that cue, before the dragon returned to its current roost that it has created over the ruins of the city of Draconia, you traveled across to the continent of Wildemount.
139;MATT;You had a meeting with the Ravenites, a rather subverted, long-enslaved offshoot species of dragonborn kin, tailless and now surviving amongst a recent winter that seems to have come with the ruin the dragon brought.
140;MATT;You also discovered that most of Draconia and its royal elite have been slaughtered as a means of the dragon establishing its dominance and the worship of the Ravenites that survived the fall of Draconia.
141;MATT;You made a deal with Tooma, the current clan leader of the remaining Ravenites, that you would aid in destroying this dragon, basically the master that they replaced the Draconians with when it came.
142;MATT;However, to ensure your help there was a two-week time limit, and if you do not return before then they would see you as not keeping your end of the deal, and they would then, instead, direct the dragon towards what was going to be Whitestone until you altered her memory, which she recalls now as Emon.
