;Player_Name;Transcription_Text
0;MATT;Hello, everyone, and welcome to this evening's Critical Role, an online game of D&D where a bunch of us voice actors get together to be super nerdy and roll dice.
1;MATT;And Sam just got here!
2;MATT;And so we're going to send someone to go get Sam.
3;MATT;Is someone getting Sam?
4;MATT;All right!
5;MATT;Great, Sam will be here shortly.
6;MATT;Anyway, welcome!
7;MATT;So, first and foremost, let's go ahead and get to our announcements so we can get to the game, because tonight is Critmas, which means we're going to be opening a bunch of amazing presents, letters, and stuff that you guys send to us.
8;MATT;That'll be coming up soon.
9;MATT;So first and foremost, wanted to let you guys know, if you haven't seen on Twitter yet, that the majority of our little merry band of players here are going to be appearing at Wizard World Portland in February.
10;MATT;February 19th through the 21st.
11;LAURA;Everybody except for some people.
12;MATT;I know.
13;LIAM;I could skip my daughter's birthday.
14;MARISHA;She'll have another one.
15;LIAM;She's at the point where she'll kind of remember.
16;LAURA;Sam!
17;MATT;It's fine.
18;MATT;No, sit right there, it's good.
19;MATT;But yeah, February 19th through the 21st, we'll be there doing panels and signings and all kinds of fun stuff.
20;MATT;So if you're in the Portland area or want to come out to the Portland area, we'll be there then.
21;MATT;Come say hello.
22;MATT;Don't waste your twenties, Laura.
23;MATT;You know this!
24;TRAVIS;She doesn't know this.
25;MATT;I know.
26;MATT;She'll never learn.
27;MATT;I do like that you and Ashley coordinated, though, from across the country.
28;LAURA;I know, right!
29;LAURA;?
30;MATT;That's awesome.
31;LAURA;We're twinkies!
32;ASHLEY;We're twinkies!
33;MATT;But yeah, so guys.
34;MATT;Go ahead and tweet at Wizard World and let them know how excited you are that we're going to Portland, because even if you're not able to go to this convention, the more that they see the audience has a need for more Critical Role at their conventions, they might bring us to other parts of the country.
35;MATT;This is our trial run with their venues.
36;MATT;So tell them how excited you are, and that'd be awesome.
37;MATT;Cool.
38;MATT;Next up, another convention coming up.
39;MATT;Me and Marisha actually will be guests, weekend before that, at the Colorado Animefest in Denver, Colorado.
40;MARISHA;Dick.
41;MATT;What did I do?
42;MARISHA;Not you.
43;SAM;I'm a dick.
44;SAM;I'm always a dick.
45;MATT;You are a dick.
46;MATT;It's good.
47;MATT;It's a good place to be.
48;MATT;But that's February 12th through the 14th in Denver.
49;MARISHA;Yes.
50;MARISHA;Valentine's Day weekend.
51;MATT;Yep.
52;MATT;We're going to Casa Bonita.
53;MATT;We're doing this South Park-style.
54;MARISHA;I'm so excited.
55;TALIESIN;Have you never been to Casa Bonita?
56;MARISHA;No!
57;MARISHA;I'm so excited.
58;TALIESIN;I would say you're in for a treat, but it's so much more than that.
59;MARISHA;Oh man.
60;MARISHA;Cliff divers.
61;MATT;It's going to be great.
62;MATT;So, Colorado Animefest, February 12th through the 14th.
63;MATT;Come say hello, we'd love to see you.
64;MATT;Let's see.
65;MATT;Liam, did you want to take the shout-out to The Witness?
66;LIAM;Yeah!
67;LIAM;There is a very interesting game coming out called The Witness at the end of this month.
68;LIAM;If any of you played Braid, which was an amazing platformer, but so much more than a platformer, it fucked with your head.
69;LIAM;That game was made by Jonathan Blow.
70;LIAM;Jonathan Blow is making another game called The Witness.
71;LIAM;I'm not going to tell you anything about it, but I'm voice directing, or I voice directed on it.
72;LIAM;This one, Ashley is in the game, and it was one of the most unique recording gigs I've ever had.
73;LIAM;I don't really know what I should say, but I think you guys are going to want to check it out.
74;LAURA;I think you've said enough.
75;LAURA;(laughter)
76;ASHLEY;Said enough!
77;MATT;Boom.
78;MATT;Done.
79;LIAM;Wyrmwood Gaming, everyone!
80;TRAVIS;Wyrmwood!
81;LIAM;Wyrmwood Gaming, if you use the code critrole, you'll get free shipping!
82;LIAM;Free shipping.
83;MARISHA;So stylish.
84;MATT;Mine says 'storyteller'.
85;SAM;Wyrmwood Gaming?
86;ASHLEY;Completely obsessed with it.
87;SAM;That's not mine.
88;TALIESIN;That's not mine.
89;TRAVIS;Oh, that's mine!
90;MARISHA;That's Travis's!
91;SAM;Ready?
92;TRAVIS;Yep.
93;SAM;Pretend like you're a Dallas Cowboy and drop it.
94;SAM;Is this yours?
95;SAM;Is this yours?
96;TRAVIS;No, you can keep that shit.
97;TRAVIS;(laughter)
98;LIAM;First episode ever, Grog goes after Scanlan.
99;MATT;It was bound to happen.
100;MATT;Also, I wanted to let you guys know, it's awesome, we got to donate five thousand dollars to 826LA at the end of last year because of you guys being so amazing.
101;MATT;So once again, wanted to say thank you guys for that.
102;MATT;That was fantastic and you're awesome.
103;MARISHA;And we're still supporting 826LA, so you can still donate.
104;MATT;Yes!
105;MARISHA;It's still there, you can still do it.
106;SAM, MARISHA;It's still there.
107;TRAVIS;They still be helping kids read and write and play D&D.
108;TRAVIS;It's amazing.
109;MATT;It's great.
110;MATT;so look and see if there's an 826 in your area and see what you can do to help, participate, even become a tutor.
111;MATT;It's awesome.
112;MATT;It's great work.
113;MATT;So you may have seen this week, Wizards of the Coast launched a new service called the Dungeon Masters Guild, which is one of the coolest things they've done in a long time.
114;MATT;They've opened up D&D 5th Edition to an open gaming license.
115;MATT;You can now create your own content within the 5th edition system and release it on their website and put it up for purchase, and people can purchase your content.
116;MATT;It's a wonderful homebrew community that they've developed that I think really elevates all of us players and DMs and people that want to contribute to the community.
117;MATT;So check it out.
118;MATT;It's awesome.
119;MATT;I'm super excited about it and I've seen so many great homebrew stuff already go up there.
120;MATT;They've also opened up Forgotten Realms to people who want to create stuff within the Forgotten Realms.
121;TALIESIN;You should totally put some stuff up there.
122;MATT;I should.
123;TALIESIN;You really should.
124;MATT;I really should.
125;MATT;Actually, I'm blown away.
126;MATT;I put up the updated blood hunter and the updated gunslinger.
127;MATT;I got a full PDF made in the same quality with wonderful art from Joma and Nick Robles.
128;MATT;Really excited about it, and you guys should check it out.
129;MATT;It's a really good service.
130;MATT;So good on you.
131;MATT;So, any other announcements you'd like to make tonight?
132;MATT;Anyone?
133;MATT;Or are we about to start this?
134;TRAVIS;Let's get it on.
135;MATT;All righty.
136;MATT;So, to get you guys up to speed with what's happened recently: the party, upon returning from their adventure in Whitestone, had a meeting with the council of Tal'Dorei where they were able to provide information, a witness, and have the guidance of the now no-longer-charmed sovereign, Uriel Tal'Dorei, to alleviate them of any wrongdoing in the Briarwoods' arrival in Emon months ago, and reinstated their membership in the council, dropped the charges that were against them from the city of Emon and the party basically have now become once again lauded and accepted within the city.
137;MATT;At the same time, Uriel, going through a bit of an emotional breakdown with his lack of seeming leadership in this whole circumstance.
138;MATT;It was discovered that the reason his defences were improper was because there was an individual on the actual council who was a traitor, who'd been working with the Briarwoods and secretly a follower of Vecna from what the documents seemed to say.
139;MATT;However, he had fled and the party decided to go ahead and probably do a little better job than the local guard would, find out if he was too far or not.
140;MATT;They found that he was still in the city, beneath the city, and happened to correlate his current location with the Clasp, the thieves' guild of the city's current underground base which the party had previously had a few run-ins before.
141;MATT;So making their way to the inn that houses one of the secret entrances to the Clasp's hideout, they encountered a band of traveling musicians.
142;MATT;Doctor Dranzel's wondrous performance group made their way-- the magical?
143;MATT;I'm trying to remember what the actual full term was on that one that you wrote for it.
144;SAM;Oh, their troupe?
145;SAM;The troupe name?
146;SAM;Oh man, I wrote that three years ago.
147;SAM;I have no idea.
148;MATT;I know.
149;MATT;I wrote it down in a document that I didn't print out.
150;MATT;But I will for future shows.
151;MATT;So Dr. Dranzel--
152;SAM;We'll look it up on the break.
153;MATT;Yeah, there you go.
154;MATT;It had a great performance troupe.
155;SAM;Magical Mystery Band.
156;MATT;Yeah, that's the one.
