;Player_Name;Transcription_Text
65;MATT;That would be the worst sound. (bubbling milk sound) Anyway, that's enough of that, guys. Anyway. That's the end of our announcements.|And as such, that brings us to tonight's episode of Critical Role.|[music]|Hello everyone, and welcome back to Critical Role. Hope you liked our new intro, apparently. I guess they're having some tech issues trying to get the regular intro showing tonight. Little change for the evening. No biggie, mix it up a little bit. Anyway, so last we left off. Vox Machina, after discovering that the various siphon orbs, the one that was beneath Whitestone was one of many, and apparently were funneling magical energies from various arcane ley lines that exist across Exandria into some plane other than the Prime Material.|Through research and discovery, you found that this plane was the Shadowfell. Upon traversing this barrier and dealing with some cultists of the Whispered One, you discovered that Delilah Briarwood was still alive, and that there was a city in the Shadowfell beyond the boundary of these siphons known as Thar Amphala, an ancient city that had seen an ancient battle, but much had been rebuilt and constructed. There, in the center of the town, was the dark tower called Entropis.|Where, apparently, the Whispered One, Vecna, or something involved in a ritual was being completed. You began to make your way through this city, averting any sort of attention from most of the denizens in the sky and below. You squashed heads of a few cultists on the way, masqueraded as cultists, masqueraded as undead! Found the city itself shift strangely, using technology of the threshold crests that Syngorn uses, it transported itself out of the Shadowfell and somewhere else, where it began to snow. You made your way to the central tower, and deciding not to ascend it, took it to the ground with some Earthquake spells.|However, due to the magical defenses of the tower top, where the rituals were being completed, it seems the top of the tower was untouched by the spells, and lowered itself to the rubble of where it once stood. You then mustered your forces, rode up to the top of the lip of what remains of Entropis and joined in battle against Delilah Briarwood, a death knight, and the physical form of Vecna, the Whispered One himself. However, the battle did not turn in your favor, and in the process of the battle--
66;TRAVIS;That's debatable.
67;LAURA;Is it?
68;MATT;In some degrees.|Whether through bad luck or not fully understanding the scope of what you were up against, a number of you fell in battle, with one of them not being able to be restored, being Vax'ildan, who was reduced to dust by a Disintegration spell.|Realizing that your fortunes were failing, with Grog banished to another dimension and only barely returning in time, you joined hands and Keyleth attempted to travel you out of the plane to safety, of which Vecna attempted to stop with a Counterspell, and Scanlan attempted to stop that Counterspell with his own Counterspell, like a bard is wont to do. So you successfully transported, grabbing the corpse of Delilah Briarwood, who Percival finished off with a shot to the head. You found yourselves, last we left off, emerging deep into a wooded forest in some unknown location within the Feywild. Upon arriving, and glancing about, to see that you're still mostly intact, clutching the no-longer-living corpse of Delilah behind you.|Vax, not with you, and Vex, realizing, asked the question:
69;LAURA;Where's Vax?
70;SAM;I walk up to her and I set down his armor and don't say anything.
71;LAURA;What's this? Where is he?!
72;SAM;There's nothing left. He was obliterated.
73;MARISHA;Disintegrated.
74;LAURA;What?!
75;MARISHA;I saw it happen, and then I saw it happen.
76;LAURA;And we just left him there?!
77;MARISHA;No, we brought--
78;TALIESIN;We brought everything we could.
79;LAURA;Oh god! No!
80;TALIESIN;I'm so sorry.
81;LAURA;I was brought back and his soul is just-- where?
82;MARISHA;That's the ultimate question, isn't it?
83;LAURA;Can you bring him back?
84;ASHLEY;I don't know if I can.
85;TALIESIN;Can you, Keyleth?
86;MARISHA;I've never done this before.
87;LAURA;I go over and gather up all of his armor and start hugging it to myself.
88;MARISHA;I recently learned a spell that I could attempt, but it's nothing I've tried before, and it's expensive, and I'm already terrified of the fate and the hell that I might have brought him in his final moments.
89;TRAVIS;Well, what is it?
90;MARISHA;I think he saw himself die. I think. I'm so sorry.
91;LAURA;What are you talking about?
92;MARISHA;I cast Foresight on him. And I think there was a thing for a second. I haven't thought of those ramifications of something like that before. I think he was held and there was nothing he could do. What if that happened? What if he saw himself die?
93;TALIESIN;Then it doesn't matter yet, until we bring him back.
94;TRAVIS;Only matters what we do next, right?
95;TALIESIN;Let's bring him back.
96;TRAVIS;What's this new spell you were talking about?
97;MARISHA;I need 25,000 gold pieces worth of diamonds.
98;TRAVIS;What?
99;MARISHA;I need 25--
100;LAURA;Not just gold, you need diamonds?
101;TALIESIN;Where are we?
102;LAURA;I don't have-- I don't have that!
103;MARISHA;We're in the Feywild.
104;TALIESIN;We can find it, then.
105;MATT;As you look around at this point, for the first time really taking in the surroundings around you, you find yourself deep in a shaded, thick wood, where most of the leaves here are wide and triangular in shape. Where you expect to see deep greens, instead you see blues and purples.|You see the tips eventually coming to a midnight blue at the edge. There's a very faint mist that has gathered across the ground that stands about knee-height. The ground beneath you seems to have a somewhat crunchy sponginess to it with each step, though you cannot see where your feet actually touch the ground.
106;SAM;Is it all diamonds?
107;MATT;It is not all diamonds. You do hear the ever-present echoing distant hooting of owls.|(owl hooting)
108;TALIESIN;Well, now we know what to do. We were too late, and we have seen what we're up against, and now we need to focus. We can't let it be over yet. We need to focus.|We're going to find these diamonds.
109;LAURA;Was it her? Or was it Vecna?
110;SAM;It--
111;TALIESIN;Grog? Can you put her in the bag? And I toss him the body.
112;MATT;As the body of Delilah Briarwood, the head still scattered and divided right around the forehead, this giant cleft of her skull hemisphere is gone. Whatever matter was once there has loosely fallen out as she's been dragged from one location. You do see the left eye, which is not human, it seems, in appearance. The white is instead a sickly greenish-yellow, and the pupil is a cat-like slit of black, surrounded by a thin, greenish-blue tint. As soon as you look down and see the face, the eye which just looks upward at nothing, the dead body still, the eye twitches and shifts to look at you.
113;TRAVIS;Oh! (unhappy humming) Her fucking eye is still moving.
114;ASHLEY;Should we take it out?
115;SAM;Yes. It could be Vecna, watching us.
116;TRAVIS;Does it look reptilian?
117;LAURA;Can you put it in a bag or something? Cover it up?
118;SAM;Wait, can I take a closer look at it and see if I can, I don't know, identify it somehow?
119;MATT;Do you have an Identify spell?
120;SAM;No, but can I just see?
121;MATT;Make an arcana check.
122;SAM;Sure. Two! Plus five.
123;MATT;As you get down close to glance at the rather disturbingly bloodied face of Delilah Briarwood, the eye shifts back towards you. The closer you get, you watch as the thinning slit of the pupil seems to widen and focus on you. It's an unsettling presence. As you try and concentrate to see if there's any immediate signs of whether it be sigils or arcane marks that would mark it to be more of a magically enchanted object than an actual organic eye, nothing comes to mind other than the fact that it seems to be very intent on studying you back.
124;SAM;Can I try to remove it from the ocular cavity?
125;MATT;Using your fingers?
126;SAM;Yeah. My tiny, ocular hands.
127;MATT;Okay. Go ahead and make an athletics check.
128;SAM;Nine.
129;MATT;Okay, you (slurping).
130;SAM;I can inspire myself, I suppose.
131;MATT;If you want to. Up to you. How many more bardic inspirations do you have after the battle?
132;SAM;Two, right? I didn't Cutting Words anyone.|Those count as inspiration, right?
133;MATT;Yeah. Your fingers are now knuckle-deep in Delilah Briarwood's socket.
134;SAM;I'll inspire myself just to give it a serious try. That's plus ten, so that's a 19 plus, I guess, three for Jack of All Trades?
135;MATT;If you're not trained in it, then yeah.
136;SAM;22.
137;MATT;You begin humming your favorite eye-pulling song under your breath and with a horrible sucking sound, you pull the eye from her socket, leaving this trail of dark black and red viscera that dangles from it loosely. As you pull it free, whatever attached the eye to it seems to burn off and fall, leaving just the circular socket. I also need you to roll a wisdom saving throw.
138;SAM;Oh no! Insta-death.
139;TRAVIS;You're fine.
140;SAM;No, I'm not. Oh, is this magic?
141;MATT;It's not a magic spell, I'd say it's a magic effect, yeah.
142;SAM;Do I get advantage?
143;MATT;I'll say, as a gnome, for this, yes, you would.
144;SAM;Way better, but still terrible. 12!
145;LAURA;How bad was your first one?
146;SAM;A one!
147;MATT;So you watch as Scanlan pulls this eye out and looks at it for a second. For you, it's less of an actual voice, but these images come to your mind of all the terrible things that have happened in your life: the loss of your mother, the near-loss of Kaylie, the loss of your friends, every person that's ever mattered to you, you've seen slain before you or heard about. You could stop that from ever happening again. All the answers you could have. You would have the power to prevent any of that from ever happening again.|And it's so simple. It's so simple!
148;LAURA;Could we smack the eye out of his hand?
149;MATT;As this is happening, you watch as he's looking at it and this hand goes up and starts clawing into his own eye socket.
150;TALIESIN;I'm going to use every dex I have. I'm going to slap fucking hard.
151;MATT;Dex isn't going to help you so much as it's going to be a strength thing. Go ahead and make an athletics check. For you, for this, this would be an acrobatics to try and dodge out of the way.
152;TALIESIN;Strength check?
153;MATT;Athletics.
154;TALIESIN;Oh, athletics, that's better.
155;MATT;You're trying to slap it out of his grasp.
156;SAM;13.
157;TALIESIN;10.
158;MATT;You slap and the hand pulls back a little bit and he yanks it back. You can see a trail of blood beginning to pool out of the corner of the eye.
159;ASHLEY;Can I try to grab his hand and slap him across the face?
160;MATT;Yeah. This is the last chance anybody has to try and do this or Scanlan loses an eye. We're going into Event Horizon moment, here. Go ahead and make an athletics check.
161;ASHLEY;27.
162;MATT;Roll an acrobatics check.
163;SAM;It's the same thing, so it's 13.
164;MATT;As his fingers are digging into the socket and the other eye's just staring at this piercing circular gaze in his grasp in his right. You see the blood beginning to trail down his face in two different places. He's gotten his fingers partway behind his own eye. You rush up and grab him by the wrist, put your other hand right at the front of his face, pushing his nose and cheek up. You pull it back and you watch as, from behind the eyelid, his fingers slip out. He's fighting it with all his might. As you pull back, as soon as you get it free, with your other hand, you backhand. You knock the eye out of his other hand, and it goes (falling noise) and disappears beneath the mist.
165;LAURA;Can we see where it landed?
166;TALIESIN;Yeah, I'm going to follow the eye.
167;MARISHA;Do not touch it, Percy!
168;SAM;Can I see?
169;MATT;"The throbbing pain, and you're not able to focus in this eye at the time. You're effectively unable to see out of this eye really well until your next long rest. It's pretty damaged just from the brief grabbing. You could try to heal him, if you want. Your mind comes back to you for a minute. You're like, ""What the fuck is wrong with me?!"""
170;TRAVIS;What were you doing?!
171;SAM;It was speaking to me.
172;ASHLEY;What did it say?
173;SAM;I don't exactly remember, but it had some really strong arguments.
174;TRAVIS;Was it telling you to pull your own fucking eye out?
175;SAM;I guess, yeah. It was offering me things. It was telling me it could help. I've never felt that way before. It was amazing.
176;TRAVIS;Ew. Where did it go?
177;MATT;You said you were going to look in the mist for it?
178;LAURA;No, I'm not. Just holding onto--
179;MATT;The remains of Vax.
180;MARISHA;Keyleth goes over to Vex and curls up into her.
181;MATT;14. As you dive over in the direction of where you think you saw it go, the mist is thick, and you start pushing it away, and there is very dense underbrush and foliage that is gathered here that created the crunchy floor. Glancing through and pushing around, there's no sign of the eye.
182;TALIESIN;I need help finding it. I need help! Be very careful.
183;TRAVIS;I come over and start helping him look.
184;TALIESIN;I've got the flashlight box out, and I'm going to try and use this as a container if we find it.
185;MATT;Okay. You're not using the actual light, you're using the box? The thickness in the mist right now, the light would probably hinder your search than help it.
186;TALIESIN;Keyleth, can you thin this? We need to see. Make the mist go away.
187;MARISHA;What?
188;TALIESIN;(louder) Can you make the mist go away?
189;MARISHA;I don't know.
190;SAM;Can you try?
191;MARISHA;I half-heartedly do a Gust cantrip while still sitting next to Vex.
192;MATT;You watch as some of the mist dissipates and very quickly begins to roll back. The mist here is almost aggressive in its need to fill the space.|Like a lot of things in the Feywild, it almost has its own sense of nature and purpose. It's not going to let someone push itself back if it wishes to exist on the forest floor. As you're rushing in to help, because you've already made the investigation check and the mist is rolling in, and based on his inability to find it, you're not even quite sure where it landed. Make your own investigation check, but you're at disadvantage.
193;TRAVIS;Okay. Hey, that's high! That's not.|Three.
194;MATT;Okay. Over the next three or four minutes, as you guys pat through and tear roots apart and sections of the forest floor, there is no sign of where the eye landed.
195;ASHLEY;If I were to cast Locate Object, would that work?
196;MATT;You can certainly try.
197;ASHLEY;Okay!
198;MATT;You go over and grab your holy symbol and kneel to the ground, focus on whatever this dark relic is that seems to have plagued you in two different ways in the past ten minutes. As you concentrate, you feel the divine light of Sarenrae come and restore warmth from the center of this cold forest. You feel the energy flow through you and the image of her face descending from above, her mouth opening and she exhales this breath over you, and as it does, you suddenly can clarify your visual perception on this object. You know exactly the direction it is. You start walking in that direction. You push past Grog and push past Percival. You find a portion of the ground and you look, and it's not there, but you know it's that direction.
199;ASHLEY;I think I've located it. I can't see it, but I know what direction it's in.
200;SAM;Is it beneath the ground? Is it invisible?
201;ASHLEY;I don't know. So it seems like it's in the ground or it's been moved.
202;MATT;Trying to push aside the mist in the area, and it's all closed in now. The Gust cantrip held back what it could while you cast the spell.
203;MARISHA;I seem them moving in that direction, and once again, poof for them.
204;MATT;The mist separates again. You look, and you can see the direction where it would be, and as you glance over and focus your attention, it looks like between two of the roots, there's a portion of fresh dirt.
205;SAM;It burrowed!
206;ASHLEY;Okay, can I start digging?
207;MATT;You start scooping in.
208;TALIESIN;I have the box out, ready.
209;MATT;About three inches down, you scoop down and pull up a big handful of moist dirt and then there, you watch as some of it falls away. You see the wet exterior of the greenish-yellow eyeball.|It began to burrow. You see it glancing about. The eye is flickering around like it's rapidly trying to find a way out.
210;ASHLEY;I put it in the box.
211;MATT;You close the box.
212;SAM;I don't trust that thing.
213;TALIESIN;The burrowing eyeball? Are you sure?! (laughter)
214;TRAVIS;Holy shit!
215;SAM;I mean, I don't trust it near us.
216;ASHLEY;That's my favorite thing you've ever said.
217;SAM;Percy, I think you need to give it to me to hold.
218;TALIESIN;I think that's a terrible idea.
219;SAM;No, I can take care of it better than you.
220;TALIESIN;What makes you think that?
221;SAM;Just give it to me. Trust me.
222;TALIESIN;You're bleeding out your eye right now!
223;SAM;I want revenge on this eye. Give it to me so I can get revenge!
224;ASHLEY;Hold on. I cast Cure Wounds for his eye.
225;MATT;Yeah. The eye wasn't removed from the socket, but the damage that was around it seems to have healed up from the mild Cure Wounds. There's still the drying blood that has pooled down the cheek, but it appears that most of the initial damage has been sealed.
226;ASHLEY;Do you want me to hold it?
227;TALIESIN;I kind of want you to hold it.
228;SAM;I think I should hold it.
229;ASHLEY;I feel like I'm going to hold onto it in case it tries to attach itself to you again and you pull out your eyeball again.
230;TALIESIN;Yes, and that thing should be difficult to get out of. It it is a big case.
231;SAM;What if it can still hear us? Sense where we are?
232;TRAVIS;"It's an eyeball; it doesn't have ears."
233;SAM;That is true. That is a very good point.
234;TALIESIN;Well, if we're really amused by it, we just set off the light crystal that's in there and let it blind itself in there for a while. That would be funny. We have bigger problems. Diamonds.|And Delilah.
235;TRAVIS;Oh yeah, she still goes in the bag, right?
236;TALIESIN;Oh, yeah. We're going to want to have a word with her later.
237;MARISHA;Even beyond the diamonds.
238;TALIESIN;Vex. Vex. He needs you here, now. I need you here. We're not done. This is not over yet. We are in trouble. We need to find a city.|The two of you, I need both of you here.
239;LAURA;Of course, darling.
240;MARISHA;This was supposed to be a weekend trip.
241;TALIESIN;Nothing is ever what it's supposed to be.
242;MARISHA;Just a weekend trip.
243;TALIESIN;I know. Let's get this done.
244;MARISHA;Even after we find 25,000 gold pieces worth of diamonds, I've never brought anyone back before, and this is versus the Raven Queen. How do we know if his soul is even available for return?
245;TALIESIN;How do we know that she is against us? This was Vecna. She may still be with us.
246;LAURA;I can't believe I left his soul over there, alone.
247;ASHLEY;We didn't.
248;LAURA;I did. I came back.
249;TALIESIN;We're not done.
250;MARISHA;Maybe we should talk to the Raven Queen.
251;TRAVIS;How do you do that?
252;LAURA;There's a temple in Vasselheim, and there's a temple in Whitestone.
253;MARISHA;Same way that he did.
254;TALIESIN;We need to find diamonds. Can we find them while we're here? Can we find them where we are?
255;LAURA;I don't know how you find diamonds in the Feywild.
256;TRAVIS;Percy, don't you know the Feywild?
257;TALIESIN;Where are we?
258;TRAVIS;Do we see any structures off in the distance, or is it all just overgrowth?
259;MATT;You are in the center, or at least completely surrounded by enclosed, dense, bluish-purple forest. You cannot see above the canopy. What little bit of light is visible seems to be from a bioluminescence beneath the fog. As you pushed below, you could see what appeared to be bits of fungus that grew out of the forest floor. The slowly dying off and decomposing leaves and fallen branches. It's almost like this underlit glow, but you don't see any structures, no signs of civilization. You have no idea where you are.|You've not been to this part of the Feywild.
260;MARISHA;Maybe our werewolf friends are still around.
261;TRAVIS;Yeah, I was going to say I have a terrible idea. I think they wanted to leave, so what if they know of some hidden treasure trove around here? That could, you know, tit for tit.
262;LAURA;I might be able to buy diamonds, as well.|If we go to a city.
263;SAM;If we rest, I may be able to make them.
264;LAURA;25,000 gold worth of diamonds.
265;SAM;How big is that?
266;LAURA;It could be a lot of smaller diamonds.
267;SAM;But how big? How many?
268;LAURA;I'll pull out one diamond that I have that's worth 1,500 gold.
269;TALIESIN;I feel within a tinker theory is how figuring out how much diamonds--
270;LAURA;We would need 20 more of these.
271;MATT;It can range based on the purity of the diamond, how well it's been cut. You can make an intelligence check, if you'd like.
272;TALIESIN;That'll do. I feel like this would be in the wheelhouse.
273;LAURA;I have to blow my nose again.
274;TALIESIN;God, I am rolling just the worst. 13.
275;MATT;"13. I mean, that's a lot of diamonds. That can range, depending on the purity and where in the world they're found. There's a standard amount when it comes to magic practices that aren't tailored to the cultural variations of cost. You couldn't ask somebody, ""Sell me these diamonds, but for six times the cost,"" you know. It wouldn't help the spell occur. That's the general equivalent to the amount of diamonds that are consumed required for his spell. You've never seen that many diamonds in one place."
276;MARISHA;We don't have a body, so we're basically making a diamond Vax.
277;TALIESIN;I know where there are diamonds.
278;LAURA;Where?
279;SAM;I can make them. We just need an animal.
280;ASHLEY;How much can you make?
281;SAM;As much as the animal.
282;TRAVIS;Ooh, the bigger the animal, the bigger the diamonds?
283;MARISHA;I can make animals.
284;SAM;I mean, I know you're grieving, but we could give Trinket up for this.
285;MARISHA;I can make animals.
286;LAURA;Scanlan.
287;SAM;It was worth a try.
288;LAURA;You're such a shithead.
289;TALIESIN;There is a second thought, if this does not go well. Which was-- there was one place where we saw that many diamonds in one place before: Thordak.
290;TRAVIS;Surely they've cleaned all that up by now, right?
291;TALIESIN;Yes, but not everything left the city.|There's enough there. It didn't get randomly distributed. I'm sure that they have it, and I'm sure that we can make a deal.
292;TRAVIS;Take a loan?
293;TALIESIN;I have something worth money.
294;TRAVIS;Was it a bad idea?
295;SAM;Taking out a loan?
296;TRAVIS;Yeah!
297;SAM;To buy diamonds?
298;LAURA;We have gold. We have plenty of gold.
299;MARISHA;What did Kraghammer mine? What was their deal?
300;MATT;All sorts of things. Many precious metals, gems, stone that was used for crafting, hewing into various forms of masonry. Anything that could be reaped from beneath the Cliffkeep Mountains, that's what Kraghammer specialized in.
301;MARISHA;What if we go to a mine? We could go straight to a source, buy direct?
302;LAURA;We could go to Kraghammer and buy, or we could try doing what Scanlan said.
303;SAM;We could try mine first, and if it doesn't work-- but I need to rest.|I can't do anything today.
304;LAURA;Should we get back to our world?
305;TALIESIN;We go to Kraghammer, rest there.
306;MARISHA;We can't. We have to sleep before, unless there's a portal nearby that we can get through.
307;LAURA;Did you send us to the pond? I thought you took us to the pond.
308;MARISHA;It has to be nearby. Plane Shift is general. I pick an area, and it gambles where it's going to drop us.
309;MATT;And did you specify the location?
310;MARISHA;I did! I said the Shademirk Bog and the pond, the glade. I found the page in my notes and rambled all the names off very quickly in a panic.
311;MATT;What's interesting, when last you were in the Shademirk, you recall this being a very oil-thickened forest.
312;LAURA;Oh, you took us to where Saundor was. You didn't take us to the pond with the chick?
313;MATT;Correct, this is the Shademirk. This is where you battled with Saundor. However, the forest you're in now, if this is indeed the same location, it seems to have vastly recovered from the corruption that Saundor's presence gave, which is why it's both unfamiliar to you and not as oppressive as the last time you visited.
314;MARISHA;Didn't we-- nope. I Plane Shifted us out.
315;LAURA;We have to spend the night here. Vecna's in our world.
316;TALIESIN;Vecna's in a box.
317;LAURA;How much power does he get from that eye?
318;TALIESIN;More than all of us combined, I'd imagine.
319;TRAVIS;If it burrows in the ground, it can't break out of the box, right?
320;TALIESIN;I don't know.
321;LAURA;Open the box and see what it's doing.
322;TALIESIN;We can look in the box without.
323;SAM;Give it to me. I'll take care of it. I'll send it away to a place where only I can get it.
324;ASHLEY;Can I take a peek?
325;MATT;Yeah, you open it up. You hold it back and hold the door open.
326;TALIESIN;There's a glass thing so we can look through the glass.
327;MATT;Immediately, glancing in, you see it staring right back at you.
328;MARISHA;(horrified wail)
329;LAURA;"Don't send it to another plane; that's very fucking weird."
330;SAM;But it's a personal plane. It's my plane.
331;LAURA;Are you sure nobody else can ever get into it?
332;SAM;I am not.
333;LAURA;Then no.
334;SAM;"I don't know how this works. My daughter taught me this spell; I've never used it before."
335;LAURA;Then, fuck it, we're not doing it.
336;SAM;It goes into a little pocket dimension! Is what she told me.|I don't even know what that means!
337;LAURA;That's really weird.
338;TALIESIN;What if it's the Vecna dimension?
339;SAM;Here, let's try something. Just give me something, I'll send it there now. I don't know what that'll do.
340;ASHLEY;How will we know it's there?
341;SAM;Give me Trinket.
342;LAURA;No! Stop it!
343;SAM;I can't do Trinket. It has to be less than five pounds.
344;TRAVIS;Less than five pounds?
345;SAM;Yes.
346;ASHLEY;It has to be something small?
347;SAM;Yeah.
348;MARISHA;No! No, don't consider it Pike, no!
349;SAM;Give me anything.
350;TRAVIS;Do you want a pair of manacles?
351;SAM;Sure!
352;TRAVIS;Here's a pair of manacles.
353;SAM;All right. I will use Wrist Pocket!
354;MATT;You watch as he holds the manacles and does a flourish with his hand and they vanish from sight.
355;ASHLEY;How do you know if they're there?
356;SAM;I don't know where they are! I literally have no idea, but watch this!
357;MATT;They seem to apparate immediately into his grasp.
358;SAM;I don't know how I even do that!
359;LAURA;Cool. We're not using a random-ass magic trick on an eyeball.
360;ASHLEY;Did you just point at me and tell me to come to you so you can make me disappear and come back?
361;SAM;No! The eye! I can get rid of the eye!
362;ASHLEY;No, it makes me nervous, Scanlan. I want to keep our... eyes on it.|(laughter)|Fuck off!
363;SAM;Maybe we should vote on this. Should we give it to me? Who says aye?
364;TALIESIN;You can buy my vote.
365;SAM;I don't have that much.
366;TALIESIN;Yes, you do. You can buy my vote.
367;SAM;I don't have enough.
368;LAURA;Are there any animals around?
369;MATT;Make a nature check.
370;LAURA;Natural 20.
371;MATT;You're familiar with forests, definitely, and you can see telltale signs of scurrying, telltale signs of track marks in the ground, feces left behind by living creatures. You do see signs of things that live throughout these forests everywhere.
372;LAURA;Anything that looks like it would be the size of an adult deer or something?
373;TRAVIS;Doe, a deer? A female deer?
374;LAURA;I'm thinking a male deer. Yes, a stag. A white stag. Any stag, really, just an animal that's big.
375;MATT;You see a number of tracks that would resemble creatures of that size or larger. Some seem bear-like, some seem larger than that, though similar claws and heavy footprints. Some that are smaller and skittery. You see there was a small cluster of what might be deer-like creatures, but you're not quite sure what the tracks are. There's plenty of life that wanders through here. Apparently, since you've arrived, none that seem bold enough to approach you too closely in this clustered clearing you're in. Can't even call it a clearing, because you maybe have a total of ten feet you're all crammed into at this time.
376;TRAVIS;If we howl, right?
377;ASHLEY;Are we down?
