;Player_Name;Transcription_Text
56;LIAM;(laughter)
57;MATT;It hasn't even started yet!
58;MATT;Laura, do you want to talk about merch stuff coming up here?
59;LAURA;Merch stuff coming up?
60;MATT;Preorders are still going?
61;LAURA;Yeah, preorders for the hoodies are still going on, aren't they?
62;LAURA;How about that, guys?
63;LAURA;They're still happening.
64;LAURA;You can still order those for I think a whole other week.
65;LAURA;No?
66;LAURA;Am I wrong?
67;LAURA;I'm stroking out so hard.
68;LAURA;For another week!
69;MARISHA;Continuing the 1991 trend.
70;MATT;All right.
71;MATT;The next thing we want to mention, as 'tis the season of Halloween, we are announcing tonight, leading up to the end of the month, we're having a Critical Role Halloween costume contest.
72;MATT;If any of you guys are dressing up as anything Critical Role related whatsoever, go ahead and tweet it at us or Instagram it at us with the hashtag #CriticalCostumes.
73;MATT;Together, one word.
74;MATT;#CriticalCostumes.
75;MATT;We'll have a winner and a runner-up.
76;MATT;Prizes are to be determined.
77;MATT;Sam is dead-set on giving away a bunch of his old shirts.
78;MATT;That might be one of them.
79;MATT;We'll figure it out.
80;TALIESIN;It's going to be a Halloween treat.
81;LAURA;We don't know what we're doing yet.
82;MARISHA;No.
83;MARISHA;I also didn't tell Geek and Sundry we were doing this.
84;MATT;This isn't a Geek and Sundry contest.
85;MATT;This is our contest.
86;MATT;We are doing this with you guys.
87;MATT;We'll be figuring out prizes.
88;MATT;Yeah.
89;MATT;#CriticalCostumes.
90;MATT;You'll have to the end of the month up until Halloween proper.
91;MATT;We shall determine a winner and runner-up.
92;MATT;Excited to see what you guys do.
93;MATT;Laura and Travis, you want to talk about another episode of another project you guys are working on?
94;TRAVIS;I will!
95;TRAVIS;We're both in Telltale's the Batman series, which is great.
96;TRAVIS;Laura plays Catwoman.
97;TRAVIS;I play Harvey Dent.
98;TRAVIS;Episode two released last week or the week before.
99;TRAVIS;I think it was last week.
100;TRAVIS;It's really great.
101;TRAVIS;It's on major consoles, PS4, Xbox One.
102;TRAVIS;You can get it on your phone now, too, so check it out and watch us be a part of the Batman rogues' gallery.
103;TRAVIS;Yeah.
104;TRAVIS;And save Harvey Dent.
105;TRAVIS;Don't worry about Catwoman.
106;TRAVIS;She's a piece of cat poop.
107;MATT;There you have it.
108;LIAM;That's a line straight from the game!
109;TRAVIS;You can look forward to that kind of writing.
110;LAURA;In addition, though, to Batman: The Telltale Series, Gears of War is launching on the 11th.
111;LAURA;We just did a big live event yesterday.
112;LAURA;Gears of War 4.
113;LAURA;If you got the Ultimate Edition, you can download it and you can play it early.
114;LAURA;As in, tonight.
115;LAURA;Which, you shouldn't do.
116;LAURA;You should be watching us.
117;LAURA;But you could do it after you're done watching us.
118;TRAVIS;It's pretty sweet.
119;TRAVIS;I played it a bunch.
120;TRAVIS;It's really great.
121;MATT;That's fantastic.
122;MARISHA, TALIESIN;War harder.
123;MATT;Other couple of announcements.
124;MATT;Really amazing isometric RPG that me and few of you guys have worked on.
125;MATT;Liam, you worked on it.
126;MATT;Sam, did you work on Masquerada?
127;SAM;Which?
128;MATT;Masquerada?
129;SAM;Nope!
130;MATT;Nope!
131;MATT;Me and Liam worked on Masquerada.
132;MATT;It came out last week on Steam, and I believe it will be available on consoles later in the year.
133;MATT;It's a great story, incredibly well-written, fantastic cast.
134;LIAM;Matt is very fancy in it.
135;MATT;Yes!
136;MATT;I highly recommend it.
137;MATT;I'm really proud of the game.
138;MATT;If you like really good narrative stories and great character development, I highly recommend it.
139;MATT;Check out Masquerada on Steam.
140;MATT;Coming up towards the end of this month, too, Titanfall 2.
141;LAURA;Your trailer looks so good!
142;MATT;I play the protagonist in the single-player mode.
143;MATT;You should check it out.
144;MATT;You get to have a fun buddy cop experience with me and your titan.
145;MATT;Check that out in a few weeks, guys.
146;LIAM;That's all I'm allowed to say.
147;LIAM;I also play a guy.
148;LIAM;Yeah.
149;LIAM;Okay.
150;LIAM;That's it.
151;LAURA;That's as far it gets right now.
152;TRAVIS;We're basically in all the video games, you guys.
153;SAM;I'm not in that one, apparently.
154;TALIESIN;Apparently not.
155;SAM;Yeah, well, Matt, are you in Blue Robot 13?
156;SAM;Yeah.
157;SAM;Are you in Verdant Lightning?
158;SAM;Yeah.
159;LAURA;Are those real games?
160;SAM;No, they're not real.
161;TALIESIN;They could've been, though.
162;TALIESIN;I was nodding like, yeah, Verdant Lightning.
163;TALIESIN;I have that.
164;MATT;Couple of other quick announcements.
165;MATT;Me and Taliesin, not this weekend but the weekend after, will be in New Hampshire at Another Anime Con.
166;MATT;We'll be doing panels and signings and fun stuff there.
167;MATT;Those of you guys in that vicinity, come say hello to us.
168;MATT;Bring things and books to sign and bring questions for our panels, because we will be lonely otherwise.
169;MATT;(German accent) And it would be a great time to meet you, and make your way to Another Anime Convention.
170;MATT;We'll see you there.
171;TALIESIN;(German accent) We'll be doing these accents--
172;SAM;That's your New Hampshire accent?
173;MATT;(German accent) That's what they sound like in New Hampshire, is that correct?
174;MATT;(normal voice) Last but not least, guys, please don't forget to vote.
175;TALIESIN;Register!
176;LAURA;Register to vote!
177;LAURA;You've still got some time.
178;MARISHA;And then vote.
179;MATT;Deadlines for most states are coming up pretty soon.
180;MATT;California has until October 24th as the deadline to register.
181;MATT;Please register so you can go out and vote.
182;MATT;It's so important, you guys.
183;MATT;Oh my god.
184;MATT;Seriously, we're living in an Orwellian fantasy right now.
185;MATT;Please vote.
186;MARISHA;We'll be there, waiting in lines at public schools just like everybody else.
187;TRAVIS;Yeah, we're going to come to the line that you would go to if you vote because we know which ones you're going to be at.
188;TRAVIS;We'll shake your hand.
189;TRAVIS;We're going to be there for each one of you.
190;TRAVIS;Individually.
191;TRAVIS;Like Santa Claus.
192;MATT;Travis will be there at each individual one at the speed of light.
193;TALIESIN;My voting center actually has a tank out front that's a National Guard center that we play on the tank.
194;TALIESIN;There'll be a picture of me with a tank later.
195;MARISHA;That's cool!
196;TALIESIN;Yeah, it's nice.
197;MATT;Unless we have any other announcements, I think it's time to bring us down to tonight's episode of Critical Role.
198;MATT;[dramatic music] Hello, and welcome back.
199;MATT;So!
200;MATT;Picking up where we last left off.
201;MATT;Vox Machina, our band of adventurers, had been collecting the Vestiges of Divergence, a series of artifacts to prepare for their coming encounter with Thordak the Cinder King and the rest of the Chroma Conclave, a group of evil, ancient dragons that banded together to tear across and dominate the Tal'Dorei countryside.
202;MATT;During their most recent journey, they were tailing a competitive group searching for these same artifacts led by a forgotten villain of the past known as Dr. Ripley.
203;MATT;They were led into a trap, and a heavy battle took place, one that claimed the life of Percival.
204;MATT;The party retrieved his body, took it back to Whitestone, and through a series of very lucky rolls and imploring his soul to return, once freeing it from the devouring jaws of Orthax the shadow demon, he was restored to life.
205;MATT;Celebration was short-lived thus far.
206;MATT;After an evening's rest, they were asked by their old ally, Seeker Asum, to meet them upstairs in Castle Whitestone in the war room for a very important meeting.
207;MATT;Upon arriving around the central table, Asum revealed himself to actually be Raishan, the green dragon and member of the Chroma Conclave that you had not seen since the original attack on Emon, and left you last with the bombshell and bit of information that Raishan's here to make an alliance and as you are, as well, Raishan is interested in the destruction and downfall of Thordak, the Cinder King.
208;MATT;And that's where we're going to pick up.
209;MATT;Having just revealed through the somewhat transformed eyebrows, eyes, and upper face of the hairless, tattooed and scarred side head of Seeker Asum, you can see the reptilian green scales billow out and become glowing yellowish reptilian eyes peeking through.
210;MATT;The voice modulates into more of a deeper, but thin, reedy hiss after Asum looks to you all as Raishan and says, I wish to kill the Cinder King.
211;MATT;Now, do you accept my alliance?
212;LAURA;That's it?
213;LAURA;We're just supposed to trust you?
214;MATT;No!
215;MATT;I assumed you'd ask questions.
216;MATT;I'm an open book.
217;MATT;What do you require?
218;LIAM;Why in the fuck should we trust you?
219;MATT;You shouldn't, to be perfectly honest.
220;MATT;I am a being that rides the line between what's true and what's false, and I know your research has spoken the same.
221;MATT;However, strange circumstances make for strange bedfellows.
222;MATT;And circumstances as they are, I think you have very little choice, as do I.
223;LIAM;What do you claim your motives to be?
224;MATT;Listen for a moment, and I'll tell you a bit about the history of this green dragon before you.
225;MATT;My home is south of here within the jungles of the Rifenmist Peninsula along the southern side of the Stormcrest.
226;MATT;That is where I met the Cinder King nearly two decades ago.
227;MATT;He encroached upon my territory.
228;MATT;We battled then, an exhausting struggle over days.
229;MATT;Thordak is keen of eye, however, and older than I.
230;MATT;He held his assault.
231;MATT;He saw me, and he saw my disease.
232;MATT;I was cursed a half-century ago, when I infiltrated and toppled a temple of Melora that was being built by a high druid for her roving peons.
233;MATT;As I consumed her last follower, broke the druid upon her altar, she gave her dying breath to spite me.
234;MATT;This sickness that she imparted was merely an inconvenience, but as the years wore on, it spread and worsened.
235;MATT;I left my pursuits of base interests and began to obsess over a cure for this before it took me.
236;MATT;I burned through servant after servant to find anything on such a disease.
237;MATT;Everything failed.
238;MATT;Everything.
239;MATT;Thordak somehow noted and recognized my ailment.
240;MATT;He said, 'You are unwell.
241;MATT;A rare malady upon you.
242;MATT;'It will claim you, in time.
243;MATT;However, I've traveled the world, I've gathered many secrets, and I know 'how to be rid of it.
244;MATT;To burn it out of your system with a fire you will never find.
245;MATT;I've done 'it before.
246;MATT;I can burn away the worst of illnesses.'
247;MATT;Now, I am a creature that can pierce any lie by nature.
248;MATT;I know in my heart that he spoke the truth that day, that dragon.
249;MATT;When asked what he wanted in return, he said, 'Your servitude.'
250;MATT;We made an agreement.
251;MATT;He would return once he marked his domain.
252;MATT;We discussed the terms.
253;MATT;However, he did not return.
254;MATT;I grew furious and sought answers only to find that he was brought low and sealed away by some assembled others, some fools from Emon.
255;MATT;It took me years of seeking, but I found his whereabouts.
256;MATT;I was not going to let my chance to strike away this bloody curse slip from me, so I met him on the fire plane.
257;MATT;Over the years, I saw his swelling, his pained form.
258;MATT;He spoke of plans, ideas for vengeance and domination, but he would not relinquish the secrets he promised me until I released him.
259;MATT;I proposed the Conclave.
260;MATT;I assembled the others.
261;MATT;I negotiated the agreements.
262;MATT;I corrupted the binding stone.
263;MATT;I prepared the Pyrah gate.
264;MATT;I did everything!
265;MATT;As time went on, Thordak's clarity muddled.
266;MATT;It seemed his bindings, the power that he was absorbing, was beginning to drive him mad, so we did not have any more time.
267;MATT;I needed to initiate the escape before he lost enough to forget our agreement, the means to even fulfill his side of the bargain.
268;MATT;No celestial solstice as planned, but Winter's Crest would have to do.
269;MATT;And with Thordak freed, the Conclave assembled, Tal'Dorei was razed, divided, and won.
270;MATT;But Thordak still withheld his words.
271;MATT;He laughs at my requests.
272;MATT;I see now that he does not mean to tell me, and never really did, as his mind began to go.
273;MATT;He enjoys his seat of power over all of you, over me.
274;MATT;I want him dead!
275;MATT;I want to watch him be torn apart, I want to see his eyes go cold and in that very moment, I want to call his spirit back and bind his word to tell me how I can save myself.
276;MATT;And then laugh at his misfortune as I tear what's left of him.
277;MATT;That is why I come to you.
278;MATT;I have not the power to take him myself.
279;MARISHA;Thordak will experience all of those things.
280;MARISHA;He will burn and he will suffer and you will not be there to watch it happen.
281;LAURA;Keyleth?
282;MARISHA;You want to feel the burning inside of you?
283;MARISHA;Oh, you will feel it, Raishan.
284;MARISHA;But it will not be from Thordak or whatever proposed cure he made up.
285;MARISHA;The burning you feel will be from the souls of ten thousand Fire Ashari as they sear your flesh, and the last thing that you will see will be my face as I watch you suffer, as you watched a quarter of my civilization burn!
286;MATT;Child, I commend your bravery in the face of certain doom, but think before you give in to such base passions.
287;MATT;There is much to be gained by us working together, and so much more to be lost.
288;MARISHA;Oh, you commend me for bravery?
289;MARISHA;Oh, Raishan, for someone who is supposed to be so smart-- I am not afraid!
290;MARISHA;I know what you are.
291;MARISHA;You are a parasite.
292;MARISHA;You walk around calling yourself a magnificent ancient dragon.
293;MARISHA;You are nothing more than a leech.
294;MARISHA;You consumed the energy of my people for years!
295;MARISHA;And we're supposed to just trust you?
296;MATT;Child, your anger is misplaced--
297;MARISHA;(shouting) Call me child one more goddamn time!
298;TRAVIS;I move behind Keyleth.
299;MATT;I did not slay a single one of your people.
300;MATT;Thordak's release destroyed the top of that mountain--
301;MARISHA;(shouting) Which you did!
302;MARISHA;You unleashed the mad dog, you bitch!
303;MARISHA;This is your fucking fault!
304;MARISHA;(quieter) He's just a mad king.
305;MARISHA;As you said so yourself, you're the master planner!
306;MARISHA;But your plan backfired, didn't it?
307;MARISHA;So now you've come to us, and you think that you can formulate some other master plan that's still going to somehow get you what you want!
308;MARISHA;You dumb fool.
309;MARISHA;When will you fucking learn?
310;MATT;Keyleth.
311;MARISHA;Raishan.
312;MATT;Do not mistake my grace in this room for need of conflict, nor foolhardy wishes.
313;MATT;If I wanted each one of you dead, I would be chewing on your bones right now.
314;TALIESIN;I think, perhaps, if I may be so bold as to tidy up what Keyleth is trying to drive home here, is that for all intents and purposes from this side of the table, you strike me as a desperate creature who's pretending that he has a choice to be here and has brought-- she, excuse me.
315;TALIESIN;That is another conversation.
316;TALIESIN;You've brought very little to the table.
317;TALIESIN;We are not impressed with your notions that somehow we can work together.
318;TALIESIN;You need us, and this is all you bring?
319;MATT;I bring information--
320;TALIESIN;(scoffs)
321;MATT;I bring knowledge of Thordak--
322;TALIESIN;Where is Asum?
323;MATT;I know where Asum is--
324;TALIESIN;Where is Asum?
325;LIAM;Let's start with that.
326;TALIESIN;Let's stop pretending you have a choice here.
327;MATT;The one you call Seeker Asum is alive, in Emon, still working amongst the Clasp.
328;MATT;The story I gave you was mostly truth, peppered with necessary deceit to place me here amongst you for the time I needed.
329;MATT;He is there to secure survivors against Thordak.
330;MATT;I infiltrated the ranks of the Clasp, gained his trust, which allowed me to find your whereabouts, and so I came.
331;MATT;He sent me on a mission to notify you of his plans, which, by the way, along with Brotoras, Goldhand, and the Clasp's cooperation, they have a plan to strike at the Cinder King.
332;LIAM;Insight check.
333;LIAM;Well, hold on.
334;LIAM;No.
335;LIAM;13.
336;LIAM;Never mind.
337;MATT;Slippery dragon.
338;MATT;(laughter) There's no reason for you to believe or disbelieve.
339;MATT;It's just words to you right now.
340;LIAM;Yeah.
341;LAURA;What's their plan?
342;MATT;One that'll fail, of course.
343;MATT;You see, they put their knowledge in what a red dragon is capable of.
344;MATT;They believe that by quelling the flames or stoking some nature of the crystal in its belly's magic, there would be a way to stop him.
345;MATT;And there is a path to be taken there, yes, but their knowledge is faulty.
346;MATT;They don't understand the nature of the enchantment, and should they attack, they will burn in the flames of their own righteousness.
347;LAURA;What's your illness?
348;MATT;I wish I knew the extent of it-- And you watch as Asum's form grows a little more green in places, the scales unfolding, and as the image, though still in the halfling form, where the scales rest you can see a series of deep, purplish-black veins that ride up the side of the throat, and across the chest and the arms, and they pulse with each heartbeat.
349;MATT;It withers my constitution.
350;MATT;It makes me weary.
351;MATT;I've sat with this for nearly a hundred years.
352;MATT;My brain is not dull, but I wish not to have this brilliant intellect waste away into ash because I couldn't find an answer.
353;LAURA;So you come before us and you tell us you're weak?
354;MATT;Well, weak by my standards.
355;MARISHA;You're weak by mine, too.
356;LIAM;If we were to work with you, and that is a massive fucking if, if we were to work with you and Thordak were to fall-- Paint us a picture, what can we look forward to after that?
357;LIAM;What happens to you, where do you go, what happens to Tal'Dorei?
358;MATT;I have no interest in this mass domination.
359;MATT;Most of these petty creatures that you call your brethren, they live amongst their cities, and that's fine.
360;MATT;My happiness lies in returning to my home in the Rifenmist, where I can pillage the eastern and southern coasts.
361;MATT;Or I can ride out amongst the Viridian Ocean and steal what is necessary to survive and enjoy my network of followers and spies.
362;MATT;Far away from where you live.
363;LIAM;You might as well be feeding us nursery rhymes.
364;MARISHA;Sounds like a life happily ever after.
365;MATT;If you're uncomfortable with my proximity, post the fall of the king, I will happily take my presence elsewhere.
366;MATT;Gather my people, my belongings, and find a roost, somewhere across the Ozmit perhaps.
367;TALIESIN;I'm comfortable with that being a conversation that happens later.
368;LAURA;Well, obviously, but I don't believe anything she says.
369;TRAVIS;You're sure that Thordak has a cure for you?
370;MATT;I have spent many years trying to untangle what could be the lie behind those eyes, and I am certain.
371;MATT;There is a confidence with knowing and withholding.
372;MATT;It is stronger than the strongest of bluffs, and I've seen that confidence in the Cinder King.
373;MATT;A cruelty in that knowledge, that smugness.
374;LAURA;Is he still insane?
375;MATT;By most standards, has been for some time, but it continues to slip.
376;MATT;His narcissism grows to dangerous bounds.
377;TRAVIS;What about the white dragon?
378;TALIESIN;Before we would consider any terms, we would need the white dragon removed from the playing field.
379;MARISHA;Could be a good way for you to show us your loyalty, even though you have none.
380;MARISHA;But know, Raishan, whatever deal we strike does not end in you leaving my sight.
381;MARISHA;You're going to die.
382;MARISHA;You're going to die, even if I have to die doing it.
383;MATT;Amusing.
384;TALIESIN;Really, this is a conversation about whether or not we wait to try and kill you until before or after the Cinder King.
385;TALIESIN;That's fair, I think.
386;MATT;You think that because you took surprise upon Umbrasyl, the brute, his inferior intellect, that you will have the opportunity to strike me down?
387;MATT;You have no idea what I'm capable of, no matter what malady festers within me.
388;TALIESIN;Oh, we know.
389;MATT;This is your home, right, Percival?
390;TALIESIN;It is.
391;MATT;It would be a shame for it to suddenly no longer exist.
392;MARISHA;Can we please just fucking kill her now?
393;TALIESIN;I'm not Keyleth.
394;TALIESIN;Your threats, they won't bend me, because I believe you.
395;TALIESIN;I believe that you would rend this entire city asunder.
396;TALIESIN;That's why I'm at the table.
397;TALIESIN;I am conscious of where we are, I'm conscious of who you are, and I'm conscious of what you need.
398;TALIESIN;I'm just trying to make sure that everybody's clear that the minute that red dragon dies, all bets are off.
399;TALIESIN;You know it as well as I do.
400;TALIESIN;And you should be wary, because only one side of this table is underestimating the other.
401;TRAVIS;Which side is it?
402;TALIESIN;Thank you, Grog.
403;SAM;Can I do a perception check to make sure that this being is actually in the room and is not just some sort of phantom?
404;LAURA;We've seen this before.
405;SAM;17.
406;SAM;Oh wait, am I proficient?
407;SAM;No, 19.
408;MATT;19, okay.
409;MATT;The entity you see before you does appear to be physically present, to the best of your knowledge.
410;MATT;No one's touched it or attempted to, but it does seem to be present with you.
411;TRAVIS;All right, I love a good story, so do you have a plan?
412;TALIESIN;One step at a time.
413;TALIESIN;White dragon.
414;MATT;Vorugal is a beast.
415;MATT;Simple of mind.
416;MATT;Eager to kill, eat, sleep.
417;MATT;That's about the extent.
418;MATT;As long as it's given enough land and cattle to devour, it seems happy.
419;MATT;"It enjoys the hunt; it enjoys the challenge."
420;TALIESIN;How willing do you feel to be a participant in his demise?
421;LIAM;A lot better if you'd be willing to shed a bit of blood.
422;TALIESIN;Get your hands dirty.
423;MARISHA;Oh, she's already done that.
424;MATT;Our agreement, should this go forward, does not end when the Cinder King dies.
425;MATT;I demand the opportunity to converse with the spirit from the corpse.
426;MATT;Once that's done, then you may pull your rug out from under me, if you will.
427;MATT;I wish you the best of luck.
428;TALIESIN;Well, I assume once he's dead, either you'll turn on us or you'll run away.
429;TALIESIN;Either way works for me.
430;LIAM;Yeah, we're getting a bit ahead of ourselves.
431;LIAM;Are you going to scrap with the white dragon with us or not?
432;LAURA;Can you talk him into flying off, leaving everyone alone?
433;TALIESIN;No, I want a dead dragon.
434;MATT;You see, whereas I have the aptitude to know where my alliances stand, Vorugal is, of the entire Conclave, the closest Thordak has to a lap dog.
435;LAURA;So dead, then.
436;MATT;Probably the best bet, yes.
437;TALIESIN;Yes, Grog?
438;TRAVIS;I have a question.
439;TRAVIS;Do you want to talk to Thordak's dead spirit, or are you after the big shiny jewel in the middle of his chest?
440;MATT;I have no interest in whatever enchantment shackles him to his insanity.
441;MATT;I merely wish to draw from him the secret I've been promised.
442;TRAVIS;Insight check to see if he's lying.
443;LAURA;Ditto!
444;MATT;Insight check, both of you guys, go.
445;LAURA;Oh, that was terrible!
446;TRAVIS;18.
447;LAURA;Ugh, 13.
448;MATT;Seems to be telling the truth.
449;TRAVIS;Yeah, sure.
450;LAURA;Well, yeah, sure she does.
451;TRAVIS;He's telling the truth.
452;LAURA;She.
453;TRAVIS;She's telling the truth.
454;TALIESIN;Once the white dragon's off the board, then we will hammer out whatever promises can be made, but until then, there's just many players on the field to say one way or another.
455;LAURA;Have you been here as Asum this whole time?
456;LAURA;What have you been doing?
457;MATT;Gathering information, like I do.
458;LAURA;What do you do, sleep in his room like a halfling?
459;TRAVIS;Yeah, do you wear his clothes, and use his soap, and brush with his toothbrush?
460;MATT;No, I moved down to the stables and found a soft bit of hay.
461;MATT;Yes, I sleep in his bed and his clothes.
462;TRAVIS;That's a lot of attitude to what I feel is a simple question.
463;TRAVIS;It's gross.
464;MARISHA;It's pretty gross.
465;TALIESIN;It must be so humiliating for you that you need to turn to us for help.
466;TALIESIN;You do have my pity in that regard.
467;MATT;It isn't the most optimal circumstance, but I think we both have much to gain.
468;MARISHA;Why do you think Thordak is the only one with knowledge of a cure?
469;MATT;Because everywhere I've sought the information seems to have been destroyed by Thordak once we made the accord.
470;LAURA;If you tell us what the disease is--
471;MARISHA;Because that puny little druid that cursed you-- well, don't forget you're dealing with a puny little druid right here.
472;MATT;You could take a look if you like, but I myself do not know its nature.
473;LAURA;Have you tried Greater Restoration?
474;LAURA;(laughter)
475;MARISHA;That seems to be the solution to all of our problems.
476;TALIESIN;It's the chicken soup of Dungeons and Dragons.
477;MARISHA;Chicken soup for the DND soul.
478;LIAM;It's feed a curse, starve perma-death.
479;TRAVIS;Please, go ahead.
480;MATT;Yes, I have.
481;MARISHA;What was the question?
482;MATT;I've tried all forms of cleansing magic.
483;MATT;I've bent many diviners to my aid, and all have failed!
484;MATT;This isn't a simple magic, this was a spirit curse, this was something far more powerful.
485;TRAVIS;Sounds like a job for me.
486;TRAVIS;(spits) Come on.
487;TALIESIN;You don't have to.
488;MATT;I don't want to.
489;TRAVIS;Spit smells funny, you know.
490;TALIESIN;Is it two days until the white dragon?
491;LAURA;How long do we have?
492;TRAVIS;Wait, will Thordak know if we do something to Vorugal?
493;TALIESIN;Of course.
494;MATT;It's likely.
495;MATT;Very quickly, yes.
496;TRAVIS;Why?
497;MATT;Keeps a close watch on his subjects.
498;MATT;He's paranoid.
499;MATT;Requires us to continuously check in, which I have been.
500;LAURA;You've been checking in from where?
501;LAURA;Here?
502;MATT;I have my means in my room, yes.
503;LAURA;Does he know where you are?
504;MATT;No.
505;MATT;As far as he knows, I'm currently somewhere on the outskirts of Westruun attempting to forge some sort of vengeance for what happened to Umbrasyl.
506;TALIESIN;If he did find out he was here, it would be very easy to turn the two of them against each other.
507;LAURA;So when Vorugal flew over... did he not sense you?
508;MATT;I'm very good at avoiding the sight of those who would seek me if I wish not to be seen.
509;LAURA;Was he seeking you, or was he seeking Whitestone?
510;MATT;Based on the correspondence that was put out by Thordak, he was very perturbed at the death of the black dragon that you've slain.
511;MATT;As such, sent a rather large assortment of his and Vorugal's wyvern army to sweep the entire middle eastern side of Tal'Dorei in search of you, I presume.
512;MATT;Thankfully, your allies put up some sort of illusory barrier, which I did not disturb during that time, to whatever consolation that is to our agreement.
513;TALIESIN;It is of great consolation.
514;TALIESIN;In fact, I would go so far as to say that I am willing to say that these talks will continue post the destruction of the white dragon, so long as these talks take place in Whitestone.
515;LAURA;We won't have much time to talk after the destruction of the white dragon.
516;TALIESIN;We'll have enough.
517;TALIESIN;And if there is no Whitestone to hold talks in, there will be no talks.
518;MATT;This is true.
519;SAM;One moment.
520;SAM;Game this out for me, friends.
521;SAM;If this is all bullshit and Thordak has sent this little lady here to trick us into traveling with her to Draconia, where Thordak is lying in wait to kill us the second we get there, well, then if we're making a deal for this little lady to kill on our behalf, why do we need to go?
522;SAM;Can we just stay in Whitestone and you go kill the white dragon for us?
523;SAM;You're powerful, aren't you?
524;SAM;Why do you need us?
525;MATT;You see, if I were to utilize my full potential, which would be required to fell Vorugal-- as idiotic as the creature is, it's still a very dangerous and cunning foe.
526;LIAM;Not for you.
527;LIAM;You're so clever.
528;SAM;Yeah, you can pretend to be Vorugal's-- something, pet hamster-- for a while until you kill him in his sleep.
529;MATT;Maybe I overestimated your intelligence, but in doing so, would immediately paint a target on my back for Thordak.
530;MATT;I think it's best that I remain in his good graces, as we all flank up unexpectedly when the time is right.
531;TALIESIN;He is correct.
532;MATT;She!
533;TALIESIN;I'm really enjoying that.
534;TRAVIS;I would also say that if she wanted to set a trap with three dragons on us, they would all be here right now.
535;TALIESIN;Also, they could've avoided it entirely and waited for us to go to Draconia, as opposed to having someone come by to remind us that we were going to Draconia in the first place.
536;TALIESIN;It seems like an awful lot of work.
537;MARISHA;I still don't really know why we need her to begin with.
538;MARISHA;We're powerful enough.
539;MARISHA;Why don't we just kill her now?
540;TALIESIN;Honestly?
541;TALIESIN;Because it would damage the castle.
542;TRAVIS;No, don't provoke--
543;SAM;What is that move?
544;SAM;Don't do that.
545;MARISHA;Are you inviting?
546;MATT;I'm saying the choice is yours.
547;MATT;Either we work together, or you all fall.
548;TRAVIS;Come on.
549;TRAVIS;Even my simple mind sees the advantages here.
550;LIAM;Keyleth.
551;LIAM;All we're debating is the order in which they die.
552;MARISHA;She was first on my list.
553;TALIESIN;I don't recommend lists.
554;TALIESIN;The only reason I'm stopping you from doing this-- and I swear this is the truth-- is because this is my home.
555;MARISHA;But this could be our best chance.
556;TALIESIN;There would be nothing left.
557;MARISHA;Could be the easiest--
558;MATT;Half-elf.
559;MATT;Look at me.
560;MATT;Your worldview is clouded by optimism that does not belong in Exandria.
561;MATT;There is good, there is evil, but this world has been remade many times because life is destruction.
