;Player_Name;Transcription_Text
364;MARISHA;You have everything?
365;MARISHA;Dress, shoes, hats?
366;ASHLEY;Yes.
367;LAURA;Definitely not wearing it already.
368;LAURA;Definitely not.
369;LIAM;I didn't bring 300 hours of role playing experience for this character.
370;LIAM;Is that all right?
371;LIAM;(laughter)
372;MARISHA;We'll make do (magic crackle).
373;TRAVIS;Doosh.
374;SAM, MATT;Doosh.
375;SAM;Skadoosh.
376;TRAVIS;That's right.
377;SAM;I think that's how that spell worked, right?
378;TRAVIS;Skadoosh.
379;MATT;With the resounding echo of doosh, the exterior bark of--
380;MARISHA;Some might think that's the noise that trees make.
381;MATT;Exactly.
382;MATT;The exterior of the Sun Tree's trunk splits in the center, with a creaking doosh.
383;MATT;There you can see, behind it, the white sands of a familiar beach awaiting you.
384;MATT;You rush through (whooshing) into the tree as it (sucking sound) closes behind you.
385;MATT;Each of you stepping out, your feet sinking slightly into the soft, sandy beach.
386;MATT;You now stand before a relatively thick, tall palm tree.
387;MATT;The sun is coming through, though it is a bit of a hazy day.
388;MATT;There's a bit of clouds in the sky, and you guys glance around.
389;MATT;The warm air coming with bits of salt and sea spray wafting on the breeze.
390;MATT;You look out over the Bay of Gifts, Shamal Bay, here at the base of the Aggrad Mountains, on the northeast side of Marquet.
391;MATT;You can see the beautiful cities that wrap around the crescent shape of this bay and the many, many ships coming, going, or docked.
392;MATT;It is glimmering with white silks and colored materials draped from torch top to large lantern.
393;MATT;It is just a display of colors and culture, and it's been some time, so it's nice to return.
394;MATT;You shortly gather yourselves and make your way towards where you know the actual event space has been, supposedly, prepared for you in advance.
395;MATT;Going to double check, as it is kind of early after-- I want to say early day, just after noon, like 1:00, 1:30 in the afternoon here.
396;MATT;You can glance over and see a series of tables set up about, maybe, 50 or 60 feet from the shoreline.
397;MATT;You see tables set out there with benches and chairs, and little candelabras and torches set up around them.
398;MATT;They have all sorts of large heavy kegs and crates.
399;MATT;You can see a raised platform on the edge of the beach, right by where the waves are, where it is this ceremony is meant to take place.
400;MATT;Here on the Bay itself.
401;MATT;You can see a number of folks, quickly, frantically, rushing around trying to set cloth onto the tables and utensils, and doing double, triple checking of all the materials required.
402;MATT;None of them have noticed your presence, as of yet.
403;MATT;What you do know is that this evening looks to be the reception-- or the--
404;SAM;Rehearsal?
405;MATT;Rehearsal, thank you.
406;MATT;Not the reception.
407;MATT;The rehearsal for the evening and a smaller crew of friends that you invited to come and join for dinner.
408;LAURA;(laughs) It's the fucking wedding.
409;MATT;It's like a wedding.
410;LAURA;Oh man.
411;MATT;And then tomorrow is the big day in the actual event.
412;MARISHA;Wow, it's so nice that they let you check in the day before at this venue.
413;MARISHA;Man, that's hard to find.
414;MARISHA;(laughter)
415;LIAM;Too real, too real.
416;TALIESIN;Wow.
417;TALIESIN;Felt that.
418;MATT;So the space is here, people are scattering around, you have actual the Bay of Gifts and Shamal Bay there at your disposal.
419;MATT;You're not sure who's arrived yet, as it's probably a good five, six hours until the actual rehearsal dinner transpires.
420;MATT;What would you like to do?
421;LAURA;Oh god.
422;TALIESIN;We could still run, I'm just saying.
423;LAURA;I think it's a little late for that.
424;TALIESIN;You say that.
425;TALIESIN;I have a ship chartered, ready to go, taken care of everything.
426;TALIESIN;We can be out of here in less than an hour.
427;LAURA;Just take our friends and go.
428;TALIESIN;They can come too, sure.
429;TRAVIS;The kegs.
430;LAURA;You're right, Grog, the kegs.
431;TALIESIN;That's fair.
432;LAURA;We should stay.
433;LAURA;For the kegs.
434;TALIESIN;For the kegs, if nothing else.
435;LAURA;Yes.
436;LAURA;I'm going to go check on Vesper really fast, make sure she's in her room okay.
437;TALIESIN;I'm going to, let's--
438;MARISHA;I'll check in with the wedding planner.
439;TALIESIN;See if we can find everybody their rooms.
440;LAURA;Tary?
441;SAM;Yes?
442;LAURA;You know you're standing next to me tomorrow, right?
443;SAM;I was-- It was a little confusing, to be honest.
444;SAM;I got a letter from Percival, my science bro, and I did write a speech for him.
445;LAURA;Oh.
446;SAM;But then you sent me your invitation to be your best man--
447;LAURA;Yes.
448;SAM;Or man of honor.
449;SAM;I'm not quite sure on the details.
450;LAURA;Whatever.
451;SAM;So I adapted the speech for you.
452;SAM;(laughter)
453;LAURA;Perfect, darling.
454;LAURA;Perfect.
455;MARISHA;So who's standing behind you?
456;TALIESIN;Well, that would be you, dear.
457;TALIESIN;You have the speech, I assume.
458;MARISHA;Oh!
459;MARISHA;I'm super--
460;TALIESIN;Yes, I can tell.
461;MARISHA;--great at making speeches--
462;TALIESIN;You are.
463;MARISHA;--on the fly.
464;TALIESIN;Mm-hmm, I'm quite excited.
465;MARISHA;The cape helps.
466;MARISHA;I'm not wearing the-- I'm not wearing the cape.
467;MARISHA;I'm not wearing the cape.
468;SAM;You'll be fine.
469;SAM;Just picture everyone in the audience naked.
470;TRAVIS;Yeah, don't fuck it up.
471;LAURA;I think the speeches are tonight, for you and Tary.
472;SAM;Oh.
473;MARISHA;Oh.
474;SAM;Well, then, I'd better go to my room and get some beauty sleep.
475;SAM;And so it won't be so confusing for me to be in this scene, I'll leave now.
476;SAM;(laughter)
477;MATT;Tary and Doty then shuffle off through the sands.
478;MATT;Heading in towards shore, you can see Dalen's Closet itself, the collection of single story resort abodes in this spread out inn-type arrangement, in the center of which sits the large taverns, known as The Perfect Pearl.
479;MATT;You guys have been here before, so you know the lay of that location.
480;MATT;The last time ended in some shenanigans.
481;MATT;You're looking for the wedding planner?
482;MARISHA;Yes.
483;MATT;Okay.
484;MARISHA;What is their name?
485;MATT;Have you even given the information to Keyleth?
486;LAURA;Yes, of course.
487;MATT;Okay, so you're set for this.
488;MARISHA;Okay.
489;MATT;All right.
490;MATT;You were looking for--
491;MARISHA;I know their name.
492;MATT;You were looking for Zanacosh.
493;LAURA;Zanacosh.
494;ASHLEY;Zanacosh.
495;SAM;Zanacosh.
496;LAURA;You've got it, right, darling?
497;MARISHA;Yeah!
498;LAURA;Okay.
499;MARISHA;Yeah.
500;LAURA;Wonderful.
501;MARISHA;Yeah.
502;MATT;So as you--
503;MARISHA;Zanacosh.
504;MATT;As you step towards the actual location of this event, you can see folks running around, setting up more chairs.
505;MATT;They're off-loading from a large cart in the back that had been dragged through the sands and past the various trees and clusters of green before it turns into full beach side.
506;MATT;More tables and more chairs.
507;MATT;Whether or not a lot of people said they're going to show up, they're planning for quite a few, it looks like.
508;MARISHA;Derrig.
509;LIAM;Hmm?
510;MARISHA;Come on.
511;LIAM;I'm coming, I'm coming.
512;MATT;All right, so you both approach.
513;MATT;You do see in the midst of it, a female half-orc with very, very short cut hair that comes into a bit of a pompadour that sticks up in the front.
514;MATT;Her chin pokes out a bit, as she keeps her head raised, looking over and inspecting the folks around her.
515;MATT;Sleeveless blouse, as well as just very nice, airy baggy pants and a pair of boots, really well made that lace up the sides each from the bottom.
516;MATT;You can see she holds a packet of paper and is in the process of marking with a piece of charcoal various notes and giving instructions, before noticing you both approach.
517;MATT;So all right, put the presents over there.
518;MATT;Okay.
519;MARISHA;Hello.
520;MATT;Hello, can I help you?
521;MARISHA;You must be Zanacosh.
522;MATT;I am, and you are?
523;MARISHA;I am Keyleth, of the Air Ashari, Voice of the Tempest, Vinespeaker--
524;MATT;Goes through papers.
525;MARISHA;--and the best man.
526;MATT;Right, okay, I have you right here.
527;MATT;It's a pleasure to meet you.
528;MARISHA;Yes.
529;MATT;Glad you could make it.
530;MARISHA;Yes.
531;MATT;You're a bit early, and you are?
532;LIAM;Uh, Derrig.
533;MATT;Derrig.
534;MARISHA;He is with me.
535;MATT;He's not on the paperwork.
536;MARISHA;He's my plus one.
537;MATT;Goes and marks down, Derrig, okay.
538;MATT;(laughter) Pleasure to meet you as well.
539;LIAM;Pleasure.
540;LIAM;Oh!
541;MARISHA;I know, I know.
542;LIAM;I'm not-- the whole diplomacy thing--
543;MARISHA;It takes getting used to.
544;LIAM;--is your bag, not mine.
545;MARISHA;Oh, god, it's mine?
546;MARISHA;Oh gods, we're in trouble.
547;LIAM;You're the Voice of the Tempest.
548;LIAM;(laughter)
549;MARISHA;I just wanted to check in on behalf of the bride and groom on how things were shaping up?
550;MARISHA;It's looking beautiful.
551;MARISHA;It's looking good.
552;MARISHA;It's not finished though, right?
553;MATT;No, by no means is it finished.
554;MARISHA;Okay.
555;MATT;But by the time for the reception there will be much--
556;MARISHA;Because this has to be perfect!
557;TRAVIS;Oh Jesus.
558;TRAVIS;(laughter)
559;MARISHA;Sorry, sorry.
560;MATT;Trust, this one of a long lineage of weddings and such events that have been thrown here on the beachy shores of Dalen's Closet.
561;MATT;I would not worry if I were you, and even this display you see here is still in the very early stages.
562;MATT;By sundown this evening, for the rehearsal, it will--
563;MARISHA;Are there snow drops?
564;MARISHA;Do you have the snow drops?
565;MARISHA;Was that requested?
566;MATT;Flips through the papers.
567;MARISHA;Here, let me just-- And I just start Druidcrafting snow drops.
568;LIAM;Like dollar bills?
569;MARISHA;Like-- (laughter)
570;TRAVIS;(metal clinking).
571;TRAVIS;Like a slot machine.
572;MARISHA;Here you go.
573;MARISHA;These are important.
574;MATT;All right.
575;MATT;Well, Javad, pick these up and prepare to scatter.
576;MATT;All right, the snowdrop marked--
577;MARISHA;And you have the cake coming?
578;MARISHA;Cake is coming from The Slayer's Cake, from the Marquet branch?
579;MARISHA;Yes?
580;MARISHA;Right?
581;MATT;Uh, a cake is part of the package, yes.
582;MARISHA;Perfect.
583;MARISHA;From The Slayer's Cake.
584;MARISHA;You're not doing the one that you all provide, right?
585;MARISHA;I just wanted to make sure.
586;TRAVIS;Oh no.
587;SAM;Oh boy.
588;MARISHA;I'm sure you have it.
589;MARISHA;(laughter) I'm sorry.
590;MATT;It will be taken care, yes.
591;MARISHA;I'm sweating!
592;MARISHA;Okay.
593;MARISHA;Just, these people mean a lot to me, and I don't want to fuck this up, okay?
594;MARISHA;No one should fuck this up.
595;MATT;We treat all of our clients with the utmost appreciation, respect, and diligence to their special day.
596;MARISHA;Okay.
597;MATT;Do not worry.
598;MARISHA;Okay.
599;MATT;Are we done?
600;MATT;(laughter)
601;MARISHA;Here is a-- like a Sending stone.
602;MARISHA;I have the other one.
603;MARISHA;If you need me just call me.
604;MARISHA;Okay?
605;MARISHA;Just-- I'll be nearby.
606;MATT;It'll be done.
607;MARISHA;Thank you.
608;MATT;No worries.
609;MATT;Marcel.
610;MATT;Passes it off to somebody.
611;MARISHA;Who's-- ?
612;MATT;My assistant.
613;MARISHA;Okay.
614;MARISHA;All right.
615;MARISHA;(laughter)
616;MATT;Go, relax, enjoy.
617;MATT;Welcome to Dalen's Closet.
618;MATT;(laughs) Goes and turns around and starts going back to keeping tabs on business around.
619;MATT;(laughter)
620;TALIESIN;That was--
621;MARISHA;Okay, I go and try to write a speech.
622;TRAVIS;Holy shit.
623;LAURA;I am putting Vesper down for her nap, and I'm going to go look for Pike and Scanlan's room?
624;LAURA;(high-pitched) Are they in the same room or different rooms?
625;SAM;(high-pitched) I don't know!
626;SAM;We didn't discuss it ahead of time.
627;LAURA;(higher pitched) They're still different rooms, maybe.
628;LAURA;I don't know.
629;MATT;That's up to you guys.
630;LAURA;Oh.
631;SAM;Oh boy.
632;SAM;We should've talked about this.
633;LAURA;Talk it out.
634;LAURA;Figure it out.
635;ASHLEY;I feel like-- I feel like they're in separate rooms.
636;SAM;You know, Kaylie wanted to come see the coast, so I'm sharing a room with Kaylie.
637;LAURA;Obviously.
638;SAM;Yes.
639;LAURA;Yeah.
640;SAM;And Pike's on her own, of course.
641;LAURA;Right.
642;SAM;It wouldn't be proper for two single people to share a room.
643;SAM;It just wouldn't be proper.
644;LAURA;You've done it before, so I didn't know.
645;SAM;I have shared rooms with people before, yes, and we have not been married, but I'm trying to turn over a new leaf, you know?
646;SAM;Bless Sarenrae, she's been really guiding me through this period of my life and I think we're going to-- I think I'm turning over a new chapter.
647;LAURA;Wonderful.
648;SAM;Yes.
649;LAURA;Can I talk to you?
650;SAM;Sure, yes, what's up?
651;SAM;Are we going to get drunk before this thing tonight, or what?
652;LAURA;Obviously.
653;LAURA;Finally I can again.
654;SAM;Yeah.
655;LAURA;So, um-- Okay, so, we invited my father, obviously, you know, I don't care if he's here or not.
656;LAURA;It doesn't matter to me.
657;LAURA;However, I do need somebody to walk me down the aisle tomorrow and-- Well, I was wondering if it would be you?
658;SAM;Why me?!
659;SAM;I'm the weirdest choice!
660;SAM;(laughter)
661;LAURA;But it's really not.
662;MARISHA;No, it's perfect.
663;LAURA;You're really not.
664;SAM;Oh boy, this is an honor.
665;SAM;I was really planning on being super, duper drunk with Grog the whole day.
666;LAURA;You know, really, the reception is the fun time to get drunk.
667;SAM;Mm-hmm.
668;SAM;Well, of course.
669;SAM;You know, if you want me to walk you down the aisle, do you want just a standard walk down the aisle or do you want a little something, something?
670;LAURA;Scanlan, you put any flavor you want to on it, dear.
671;SAM;All right.
672;SAM;I'll think of something nice.
673;LAURA;All right.
674;SAM;It would be a privilege and a great pleasure to serve as your father for the day?
675;LAURA;I mean, I know it's stupid, but I have always looked up to you.
676;LAURA;I maybe haven't said it, but--
677;SAM;Wow, I'm flattered and touched, and I will undo a few of the pranks I had planned for your wedding.
678;LAURA;Thank you.
679;SAM;All right.
680;SAM;Well.
681;MATT;As you leave the room, you turn around and you see a gnomish girl, with short, gel-spiked, dark auburn hair carrying a heavy case of luggage comes.
682;MATT;And goes, All right, all right.
683;MATT;There happens to be the bride to be, right?
