;Player_Name;Transcription_Text
177;LAURA;We have all of the documents that you took from the Briarwoods' stuff.
178;LAURA;Plus, we have--
179;SAM;Physical?
180;SAM;Do we have someone who could back up our testimony?
181;LAURA;The new rulers, yeah.
182;SAM;Well, they're not going to come with us, are they?
183;LAURA;Well, we've got Percival.
184;LAURA;He's kind of in charge.
185;TALIESIN;I'm kind of a big deal.
186;MARISHA;I feel like they'll see that as a conflict of interest.
187;TALIESIN;That's fair.
188;SAM;Should we bring someone along to corroborate our stories?
189;LIAM;What about-- I know someone needs to mind the store here in town, but Cassandra was in their pockets for a long time, and what about Father--
190;MARISHA;Yennen?
191;MARISHA;Yevon?
192;MARISHA;Yennen?
193;TALIESIN;We could have them write a letter, and we can seal it and then it would be official.
194;LAURA;Let's do that.
195;MARISHA;Make sure that they notarize it and all that good stuff.
196;TALIESIN;Governments function on paperwork.
197;TALIESIN;People have to take this seriously.
198;LAURA;That's right.
199;LAURA;They can't very well arrest Percival when he's royalty now.
200;LIAM;Technically royalty before.
201;LAURA;Well, now he's rich royalty.
202;TALIESIN;We have money now.
203;SAM;Do we?
204;SAM;How much money do we have?
205;TALIESIN;It depends on what we want.
206;MARISHA;Depends on what we want?
207;TALIESIN;We can't bankrupt the treasury or anything, but I'm sure that we can dip.
208;LAURA;50,000 gold?
209;TALIESIN;Don't put a number on family.
210;LAURA;Flying carpet gold?
211;TALIESIN;That's actually a very good question.
212;TRAVIS;So we go get a letter and we go back to Emon and clear our name.
213;SAM;That's our evidence?
214;LAURA;Plus all of the documents that you found!
215;SAM;All right, paper trail.
216;TALIESIN;Actually, that's a really interesting idea.
217;TALIESIN;Is there anybody in town who could reenchant our carpet?
218;MARISHA;Well, he said it would take a year, and you'd need to have Allura work on that.
219;TALIESIN;I'm asking the Yellow Pages.
220;MATT;As far as you know from your experience in the town, there were two main sources of individuals that had focused on enchanting items.
221;MATT;One of which, their abode or their shop had been collapsed and they were no longer seen, and the other one had apparently been acquired by the Briarwoods to aid them in the construction of the ziggurat and you met his daughter, and he never turned up.
222;LAURA;Okay.
223;LAURA;Maybe we can wait until we get back to Emon and have Gilmore do it.
224;TALIESIN;We'll talk to them and see what's possible.
225;LAURA;Oh, we can't really ask Allura to do it.
226;LAURA;We stole the carpet from her in the first place.
227;LAURA;That would be a very bad move, I think.
228;TRAVIS;Oh, we could just say somebody stole it from her.
229;TRAVIS;We stole it from them, we were trying to return it, it fell in acid.
230;LAURA;But then what?
231;LAURA;We wouldn't get it back.
232;TRAVIS;Well, she fixes it.
233;TRAVIS;Oh, here's a gift for recovering the rug.
234;TRAVIS;It makes perfect sense to me.
235;MARISHA;To be fair, she was just using it as a rug.
236;TRAVIS;Right.
237;MARISHA;Right?
238;SAM;Yeah, that seems like a really expensive rug.
239;LAURA;Maybe she was keeping it secret.
240;LAURA;Keeping it safe.
241;SAM;All right, forget it.
242;SAM;Let's just go.
243;TALIESIN;I'm going to craft that thing that I've been wanting to craft, so that was, that we talked about.
244;MATT;Okay, so over the past few days.
245;MATT;Okay.
246;MATT;As you guys are all preparing the circumstance over these next few days, you've gone into your original workshop, which is a little more ramshackle than the one you have back in Emon that was built for you.
247;MATT;This was just the one that you had pieced together while you were growing up in Whitestone.
248;MATT;I would like for you to go ahead and make a tinkering check, if you don't mind.
249;LAURA;Plus, we had them send word to Uriel, remember?
250;LAURA;We had them send a letter to Uriel, explaining all the wonderful things we did.
251;LAURA;Yes, I talked to him.
252;TALIESIN;Shut up!
253;TRAVIS;How did the golden snitch do?
254;LIAM;Not well.
255;LIAM;Not with that face.
256;TALIESIN;Can I use my resolve?
257;MATT;That's a saving throw, unfortunately.
258;MATT;That's not a skill check.
259;TALIESIN;Goddamn it.
260;TALIESIN;11.
261;MATT;11?
262;MATT;This is to craft the--
263;TALIESIN;Well, I'm doing the whole kit and caboodle.
264;MATT;The entire thing?
265;TALIESIN;Well, if I can break it up into chunks, then that will be-- taking it apart.
266;TALIESIN;I'm going to take it apart, I'm going to put it back together, and I'm going to add the fifth barrel.
267;MATT;Okay.
268;MATT;(sighs) You manage to pull apart, over the period of a few days, Ripley's pistol.
269;MATT;You take aspects of whitestone and residuum dust as well as residuum glass and begin to reconstruct it, based on its elements, in a much more refined, in a much more Percival-practiced method.
270;MATT;You attach the fifth barrel, the one that you intend to be used to deliver short-range explosives, and it seems to fit together.
271;TALIESIN;Okay.
272;MATT;It's nothing fancy, and a little part of you goes like, it's rattling a little when you shake it in your hand.
273;TALIESIN;Can I give it a once-over?
274;MATT;Go ahead and make a perception check.
275;MATT;No, this would be investigation.
276;TALIESIN;I hate you.
277;TALIESIN;The difference between those rolls are really impressive.
278;MATT;This is where the intellect plays off, guys.
279;TALIESIN;Whoa!
280;TALIESIN;Okay, I'm going to point out that I just rolled my die before the game started and rolled a natural 20 on my first roll.
281;TALIESIN;Five.
282;TRAVIS;2016, bitch.
283;MATT;Okay.
284;MATT;It looks pretty solid.
285;MATT;You think it would be wise to take additional materials with you as you leave, just in case you want to build something else, but this seems functional.
286;TALIESIN;I've got all the little bits.
287;TALIESIN;I'm going to definitely-- I've learned my lesson.
288;MATT;So in theory, going forward, the gun does function, but every misfire number is increased by two.
289;TALIESIN;So that gives me a three and a--
290;MATT;A misfire of three on the pistol and what is now a misfire of five with the fifth barrel.
291;TALIESIN;That'll be funny.
292;TALIESIN;Oh, I also have to make some ammo for it, since it's individual ammo, so should I just roll for that?
293;MATT;Well, for the ammunition it has to be a little more specific.
294;MATT;We'll get to that.
295;MATT;With the time you have at this point, you've just managed to finish that before you guys are ready to go.
296;MATT;Cool, all right.
297;MATT;So what's the intent, guys?
298;LAURA;So we're heading back to Emon.
299;LAURA;But we did send a letter ahead!
300;MATT;You sent a letter, notifying them of what has happened, that Whitestone has been freed.
301;LAURA;And remember I said make sure to tell them how Vox Machina saved the day, and how wonderful we are, and you said, yes you would do that.
302;MATT;As far as you know, that's been sent.
303;LIAM;So all the messages-- because I sent word out to Gilmore, as well-- we haven't heard anything back from anyone, though.
304;LIAM;It's too soon, yeah?
305;MATT;It's been pretty soon.
306;MATT;That was just a few days ago in Whitestone.
307;LAURA;I also think I probably sent a letter to Pike to let her know that we're safe and we survived everything, and that she would've been at Winter's Crest.
308;MATT;It was hard thinking of an address in Vasselheim that would reach her, but you did your best to conjecture, and you attempted it, so we'll see if it finds its way.
309;ASHLEY;Maybe it worked!
310;ASHLEY;(laughter)
311;MATT;All right, so how are you guys getting back to Emon?
312;SAM;On our horses that we own.
313;SAM;Do we own horses?
314;MARISHA;They were eaten by harpies.
315;SAM;Let's go buy some horses.
316;TALIESIN;On the harpies that we own.
317;LAURA;They've got to, right?
318;LAURA;They have horses here.
319;MATT;There are a couple liveries here that do sell, aside from keeping the horses of the actual guard.
320;LIAM;Percival, you have the run of this place, somewhat.
321;TALIESIN;I'm going to assume that I can use some family connections to finagle a few horses.
322;MATT;Okay.
323;MATT;I'd say you're looking at probably about five to six days' travel on horseback to get back to Emon.
324;SAM;Is there a faster way?
325;MARISHA;There's no teleportation circles, is there?
326;LAURA;No.
327;LAURA;They don't have one.
328;LIAM;Can't you walk us through an oak tree?
329;MARISHA;I can.
330;MARISHA;Yeah.
331;MARISHA;Actually.
332;LAURA;Yeah, walk us through an oak tree!
333;SAM;All of us?
334;MARISHA;Long as we all jump within six seconds.
335;SAM;What happens if we don't?
336;LAURA;We're left behind.
337;MATT;Yeah, it's not a challenge, really.
338;MATT;It's just a very short time period.
339;MATT;Yeah, you can do that if you want to.
340;TALIESIN;We have an instant teleportation as a worst-case scenario.
341;SAM;And where does it take us?
342;MARISHA;Home.
343;MARISHA;To our keep.
344;SAM;Sounds crazy.
345;SAM;Can we always use this?
346;TALIESIN;We'll actually in theory beat the letters that we sent.
347;TALIESIN;"That's okay; we have proof."
348;MARISHA;But it's coming.
349;MARISHA;It's on the way.
350;SAM;So wait, you can zap us anywhere in the world?
351;MARISHA;I have a 6th-level spell called Teleportation via Plants, where as long as I've seen the tree before, we can walk through the tree.
352;LAURA, TALIESIN;We're getting another letter.
353;LAURA;Sealed, so it looks like we didn't tamper with it.
354;MATT;Easy enough to get it signed by Keeper Yennen, you get it signed by Cassandra.
355;LIAM;And everything is good here for when we go, Percival?
356;LIAM;Your sister and everyone, Keeper what's-his-butt?
357;TALIESIN;If anything goes wrong, we'll hear about it, and we can come back.
358;SAM;What's going on with the spinning black cube?
359;SAM;Are we okay?
360;LAURA;Isn't Allura on her way here?
361;LAURA;Aren't a lot of people on their way here?
362;LAURA;I'm so confused.
363;MARISHA;That's true, wasn't Allura on her way?
364;SAM;What happened in 2015?
365;SAM;The whole way through.
366;SAM;Start from the beginning.
367;LIAM;Well, first there were dinosaurs.
368;MATT;Yes.
369;MATT;Last you were told, Allura is coming with a couple of companions to investigate the ziggurat.
370;MATT;There was no indication that you're required for that, nor could you really aid in that--
371;TRAVIS;Speak for yourself.
372;MATT;Well, your vast understanding of arcane elements and the history of magic should come in handy.
373;LAURA;And Drez Vina, right?
374;LAURA;He's coming, too?
375;LAURA;He's had a notice to him?
376;MATT;Drez Vina?
377;LAURA;Not Drez Vina.
378;LIAM;That's in the Wayback Machine.
379;MATT;You haven't seen Drez Vina in about a year and a half.
380;MARISHA;The emperor dude?
381;LAURA;No.
382;LIAM;Victor, the powder guy.
383;TRAVIS;Are you looking for the notes that you don't take?
384;LAURA;I take notes!
385;LIAM;Ivan from the other show?
386;LIAM;Do you mean Ivan, from the show before us?
387;LAURA;I'm going to find his name, don't you guys worry, then I'm going to bring it right up.
388;LIAM;She's the brains of the group.
389;TRAVIS;Can we go get that other fucking letter please?
390;MARISHA, TALIESIN;We got it.
391;MATT;You acquired it.
392;MATT;It didn't take much time.
393;MARISHA;Theoretically, they were trying to keep Allura from us, anyway, so it's not like she can help us in Emon.
394;MARISHA;Right?
395;MARISHA;So we can go home.
396;TALIESIN, MARISHA, TRAVIS;Yeah.
397;TALIESIN, MARISHA, TRAVIS;Let's go home.
398;LAURA;Let's hop in a tree.
399;MARISHA;Let's hop in a tree.
400;MARISHA;What?
401;LIAM;I'm just going to say, here's what we don't know: if we beat the letters home, if we try to walk up with the letter, we should send someone to them with the letter because probably Uriel came to his senses once Sylas was hit with some dicks?
402;TRAVIS;What, we can't go find that boy you abused in Emon and have him send the letter?
403;LIAM;Who?
404;TRAVIS;That little kid you smacked around who wanted to join--
405;LIAM;He's long gone, man.
406;LIAM;I don't know where he is.
407;TRAVIS;He's probably back, drawing pictures of you on the city walls and crying.
408;LIAM;Get in line.
409;LIAM;But I don't think we want to walk up ourselves, just in case.
410;LIAM;We should send somebody.
411;LAURA;We'll head home.
412;LAURA;We'll send our butler.
413;TALIESIN;"He's senile and gentle; they'll be kind."
414;LAURA;Yes.
415;LAURA;They'll be very wonderful to him.
416;LAURA;I can't find it.
417;LIAM;All right.
418;LIAM;Well, let's jump through.
419;MARISHA;Well, we technically already have a letter coming, and we'll have a letter in hand.
420;MARISHA;Right?
421;LIAM;Maybe we need more letters.
422;SAM;It'll be fine.
423;MATT;You also, be reminded, you that you have a prisoner in the bottom of Greyskull Keep that was a survivor of the Briarwood--
424;TRAVIS;If he's still alive.
425;MATT;Yeah, you haven't checked in.
426;LIAM;We don't know.
427;TRAVIS;We'll find out as soon as we get there.
428;TALIESIN;At least he'll be going home to a very nice surprise.
429;TRAVIS;I got one gold piece he's turned to kibble.
430;LAURA;Oh no.
431;MARISHA;Yeah, I hope our keep's still there.
432;SAM;Before we go, can I shit-scry?
433;MARISHA;To see our keep to make sure it's not on fire?
434;MARISHA;That's not a bad idea.
435;MARISHA;Let's do it.
436;MATT;For people tuning in for the first time, I'm going to give you no context.
437;SAM;I'm going to concentrate really hard on my bowels.
438;SAM;See if I can see anything.
439;LIAM;Roleplay this, Sam.
440;SAM;Fiber.
441;SAM;No movement yet.
442;MATT;As you concentrate and close your eyes, you take a moment to connect with that one moment in Greyskull Keep, above the kitchen where you had left your last present.
443;SAM;It's a gift to the world, really.
444;MATT;This being relatively early morning on this part of the countryside, you do look in and you see that there is part of a breakfast being cooked for whoever's running the guard time-portion that part of the morning.
445;MATT;Currently, nothing else catching your attention.
446;TRAVIS;Breakfast being cooked, seriously.
447;MARISHA;You guys want some pancakes and bacon?
448;TRAVIS;Deep-fried French toast, baby.
449;MATT;You do see Laina in there walk in and start cooking up some stuff and walk back out.
450;SAM;Oh, and she doesn't look like she's bleeding from the eyes?
451;MATT;No, she looks to be quite healthy and quite jovial, whistling a little tune, although you can't hear it so well.
452;LAURA;Eskil Ryndarien was the one I was thinking of.
453;MATT;There you go, Eskil Ryndarien.
454;MATT;That's the one, yeah.
455;MATT;The archmage in Westruun.
456;LIAM;Those notes are written on her Pathfinder sheet, tucked in.
457;MATT;That'll come in real handy.
458;MATT;All right, great.
459;SAM;How do we do this, Keyleth?
460;SAM;And more importantly, how do we do it so that the bear doesn't come with us?
461;MARISHA;The bear will probably be able to come with us.
462;MARISHA;Sorry.
463;LIAM;Pick a fat tree.
464;TALIESIN;Well, we have a really big fat tree right in the town.
465;LIAM;After all that pie, Trinket's a little wide in the haunches.
466;LAURA;He looks good.
467;MARISHA;He can fit through the Sun Tree, right?
468;MATT;The Sun Tree's definitely a large enough tree to create the portal you can step through, yeah.
469;MARISHA;Let's use the Sun Tree.
470;MATT;All right.
471;MATT;So the rest of you guys gather towards the center of the town square in the middle of Whitestone.
472;MATT;You approach the Sun Tree, and Keyleth, you step forward.
473;MARISHA;I say, hey boo.
474;MARISHA;I'll see you soon.
475;MATT;You hear the tree silently fist bump you through its arcane connection.
476;MARISHA;You be good, you take care of you, man.
477;MATT;You hear a voice whisper in the back of your mind, You too, girl.
478;MARISHA;This is the best tree of all time.
479;LIAM;Tolkien would be proud, Matt.
480;MATT;As you trace your fingers across the surface of the Sun Tree, its large, curled boughs now starting to sprout remnants of what looks to be fresh leaves.
481;MATT;Where your fingers trace, the bark itself seems to glow with a bright vibrant yellowish-orange color.
482;MATT;As you create a full oval shape that would fit most of your party, suddenly, there's a sucking sound, and it's like the bark is pulled into a distant doorway.
483;MATT;And from what you can see, it's almost like someone carved a tunnel through the Sun Tree that traverses for about 30 or so feet.
484;MARISHA;Are these cartoon physics?
485;MATT;Essentially.
486;LAURA;Yeah!
487;LAURA;We should go soon, though.
488;LAURA;Right?
489;MARISHA;Jump!
490;MATT;All of you guys come walking through it, and it is a short-term tunnel.
491;MATT;Immediately, you can see the other side of it, and as you step through, you can already feel behind you the entrance closing.
492;MATT;As you push through with Trinket and Grog pulling up the rear, you can feel the actual tunnel closing behind you.
493;MATT;All of you come bursting out of the other side of one of the trees that is currently planted inside the temple to Sarenrae within Greyskull Keep, and as you all gather yourselves and hear the closing sound, the (sucking sound) of the doorway closing behind you, you glance about and you can see all the stained glass, the rosebushes that are well kept, there are a series of small wooden benches that are placed in a pattern, and behind you, you see currently wiping down the stone on the front of the temple is, in plain clothes, a sleepy-eyed, currently woken-up Pike.
494;LAURA;Pike!
495;ASHLEY;Hi!
496;SAM;What are you doing here?
497;MARISHA;Why are you sleeping outside?
498;MARISHA;You have a bed upstairs!
499;ASHLEY;No, I do!
500;ASHLEY;I couldn't sleep!
501;LAURA;I thought you were in Vasselheim!
502;MARISHA;How long have you been here?
503;MARISHA;So many questions!
504;MATT;When you had heard the party was going to Whitestone, you were already in fear of what may lie there, knowing the history of Percy's past and hearing bits here and there.
505;MATT;You came to try and catch them before they left, but by the time you came to Emon, they had already been gone for quite some time.
506;LAURA;So you've been scrying to us the whole time from here?
507;ASHLEY;Yes!
508;LAURA;Why didn't you say anything?
509;ASHLEY;I didn't think to say anything.
510;MARISHA;We literally kicked it for a weekend and went to a festival.
511;MARISHA;We could've come back.
512;ASHLEY;I know, but work needed to be done.
513;TRAVIS;So thoughtful, Pike!
514;TRAVIS;Oh, my best friend!
515;TRAVIS;She's so thoughtful.
516;ASHLEY;So you guys made it out.
517;MARISHA;Yeah, thanks to you.
518;MARISHA;(excited stammering) Did you feel our bag of dicks that we did?
519;MARISHA;Were you aware of our bag of holy light dicks?
520;MARISHA;That was an out-of-context thing.
521;ASHLEY;I don't know what that is, but it sounds pretty fascinating.
522;MARISHA;Me and you teamed up, and we killed Lady Briarwood by--
523;ASHLEY;Oh yes, how could I forget!
524;MARISHA;Well, I didn't know how aware you were, because your connection was fuzzy.
525;ASHLEY;Fully aware of the bag of dicks.
526;MARISHA;That was awesome!
527;ASHLEY;I totally spaced.
528;ASHLEY;Oh wow.
529;TALIESIN;Who taught you the phrase bag of dicks?
530;MARISHA;I read it in a book.
531;LAURA, ASHLEY;Hi.
532;TRAVIS;Bag of Richards.
533;ASHLEY;Bag of Richards?
534;LAURA;Have you seen the prisoner here?
535;ASHLEY;There's a prisoner here?
536;MATT;You haven't, actually, in the time you've been here.
537;ASHLEY;No, I haven't.
538;ASHLEY;I've been cleaning.
539;ASHLEY;I've had such a need to clean.
540;TRAVIS;We actually need him for something.
541;TRAVIS;You want to come see him?
542;TRAVIS;Yeah, we're protecting him.
543;TRAVIS;Let's go.
544;TRAVIS;We run down.
545;MATT;As you guys head out of the temple, it leads you into the main foyer area.
546;MATT;Stepping out into the foyer, you immediately hear a loud metal clang in the hallway around to your right.
547;ASHLEY;Is it my armor just falling over?
548;ASHLEY;(laughter)
549;MATT;And you all immediately stop for a moment.
550;LAURA;Hello?
551;LAURA;What was that?
552;MATT;You hear some other rustling down at the edge of the hallway.
553;SAM;Are we on the top floor, or down where the--
554;MATT;You guys are in the foyer of the main temple's base floor.
555;SAM;Okay.
556;SAM;Pike, stay here.
557;SAM;I'll take care of this.
558;ASHLEY;Are you sure?
559;SAM;I was born sure.
560;ASHLEY;Okay.
561;SAM;I go forth to investigate.
562;MATT;Okay.
563;MATT;Make a stealth check.
564;LIAM;As he walks down the stairs, I call out: don't get caught, shithead.
565;SAM;Stealth?
566;MATT;Yes.
567;SAM;18.
568;MATT;Okay.
569;MATT;As you come around the corner into the main central hallway of the foyer you can see there is, to the right is the dining room area, and that's closed, and you can smell the breakfast being cooked in the kitchen that's far down to the right of the hallway.
570;MATT;To the left is the arcane laboratory.
571;MATT;The door is currently ajar, and you hear the rustling from the inside.
572;MARISHA;Aw, someone's going through our shit.
573;SAM;I'm going in there to investigate.
574;SAM;You know what?
575;SAM;I'll go invisible first, and then I'll creep in.
576;MATT;Okay.
577;MATT;All right, so.
578;MATT;Your image dissipates and vanishes.
