;Player_Name;Transcription_Text
0;MATT;Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons--
1;ALL;(cheering)
2;MATT;-- you assholes.
3;MARISHA;Der 'n' Der!
4;MATT;Welcome.
5;MATT;Tonight should be an interesting episode, but, before we begin, let's go ahead and get through our announcements for the evening!
6;MATT;So, welcome, and, first and foremost, tonight we are sponsored by our friends at Loot Crate.
7;ALL;(cheering) Loot Crate!
8;MATT;Thank you, Loot Crate, for being amazing sponsors.
9;MATT;Sam, did you want to tell us a little about--
10;SAM;Okay!
11;SAM;I haven't done this in a while, so I'm falling back on an old crutch, an old beloved character-- Rhodey Slater is back to do another round--
12;MATT;(laughing) Oh my god.
13;SAM;Gotta get in character.
14;SAM;(in surfer voice) Yo-ho-ho, it's me, Rhodey Slater, with another message from our sponsor, Loot Crate.
15;SAM;Whether you're dropping in on a party wave in Uluwatu or even Tamarindo, you won't look like a paddle-puss if you haul your tres gnarly gear from El Crate-o del Loot-o.
16;SAM;"This month's theme is Build, featuring sick brands like Power Rangers, hang ten; Batman, wax it up; Lego, mondo bitchin'; and Tetris, shaka."
17;SAM;(all laugh) So don't get raked over by a wiper, point your nose to Lootcrate.com/CriticalRole and use promo code criticalrole for 10% off your subscription.
18;SAM;You'll be radder than Tom Curren nailing a 360 air reverse rodeo.
19;SAM;You'll be cooler than a tight on-shore breeze at Malibu.
20;SAM;You'll be more authentic than a sad voice actor searching for surfing terms on Yahoo Answers at 5 pm-- (all laugh) -- when he should be really spending more quality time with his children, as their youthful lives pass by without their father, precious moments ticking away until one day they're adults, and you're standing at their wedding, thinking, Oh my god, I missed so much, I missed so very much, and for what?
21;SAM;A Loot Crate ad?
22;SAM;Anyway, ride that tube and subscribe today, (shouting) bonzai!
23;SAM;(all laugh and cheer)
24;TRAVIS;I mean, he's a whole new echelon.
25;TRAVIS;It's a whole new--
26;TALIESIN;You just Inception'd a Loot Crate ad.
27;MATT;Thank you for that!
28;TRAVIS;Incredible!
29;MATT;Sam.
30;MARISHA;You took, like, a failed Californian sketch and turned it into Oscar-winning material.
31;MATT;That is, thank you very much.
32;LAURA;It hurts, it hurts.
33;LIAM;I didn't know Rhodey's, Rhodey's a father, that's an interesting development.
34;SAM;Yeah.
35;MATT;Indeed.
36;SAM;Many.
37;SAM;Many.
38;MATT;Just a heads-up, guys, we've done a couple of these and we're going to do a couple more of these upcoming For Honor streams, where a few of us are going to be guesting on here for a number of hours to play For Honor and beat the shit out of each other and other people, as various historical warriors of old.
39;MATT;And then a number of us are actually, I think, a voice in the game.
40;TRAVIS;Yeah!
41;MATT;But yeah.
42;MATT;So tomorrow, joining the Nerdist team from 9 am to 12 noon Pacific Time, we have Liam and Travis--
43;TRAVIS;Woo!
44;LIAM;Tarvis!
45;MATT;--to jump in on there, and then, on Saturday, from 12 noon to 3 pm, that's going to be Travis, Taliesin, Sam, Marisha, and myself on there--
46;MARISHA;Hey-oh.
47;MARISHA;MATT:-- all playing the game, getting crazy.
48;LAURA;Woah.
49;LAURA;Really?
50;TRAVIS;Yep.
51;LAURA;Why aren't I there?
52;TRAVIS;'Cuz you suck.
53;LAURA;Oh man.
54;LIAM;He's right.
55;LAURA;I know it!
56;LIAM;He would know.
57;LIAM;He would know.
58;MATT;(laughs) So yeah, it'll be here on the Twitch, check it out, I'm really excited, I haven't played the game yet?
59;MATT;And everyone I know who's talked about has said it's ridiculously fun and amazing.
60;MATT;It's like, the upgrade of Dark Souls combat and I'm really excited about it.
61;TRAVIS;I have to, like, show up an hour early and learn how to play, or we're going to get.
62;TRAVIS;We're going to get killed a lot.
63;MARISHA;Yeah, I'm probably going to.
64;TRAVIS;We've got to work on our death sounds.
65;LIAM;What, I'm Leet, man, you're going down, and stuff.
66;TRAVIS;(belches)
67;LAURA;Leet!
68;MATT;(accented voice) Going down.
69;TRAVIS;No.
70;TRAVIS;No.
71;TRAVIS;You... are the one falling, in the opposite direction of up.
72;LIAM;(in Christopher Walken voice) It's important to point out, we're not doing Walken anymore-- (all laugh) --we're doing our impression of Troy, doing an impression of Nolan doing Walken.
73;MATT;Oh, wow.
74;TRAVIS;It's a quad lay-up.
75;MATT;The chain goes deep.
76;LAURA;Yeah, it does.
77;TRAVIS;(Walken voice) Quad.
78;TRAVIS;Lay-up.
79;LAURA;Woah.
80;LAURA;Just woah.
81;LAURA;(laughs)
82;LIAM;I don't even know what Walken sounds like, it's come through a daisy-chain of assholes.
83;MATT;It's true, it's true.
84;MATT;That's our next shirt.
85;MATT;Daisy Chain of Assholes.
86;MATT;I'm okay with that.
87;TRAVIS;Critical Role: It's About Scientology--
88;MATT;Also, don't google that phrase!
89;TRAVIS;-- and a Daisy Chain of Assholes.
90;MATT;All right!
91;MATT;Next up, we have (quieter) me, breaking my pen.
92;MATT;Uh--
93;LAURA;Oh, no.
94;MATT;April 1st!
95;TRAVIS;April 1st!
96;MATT;WonderCon!
97;TRAVIS;WonderCON!
98;MATT;Save the date.
99;MATT;We have--
100;SAM;We're allowed to say the date now?
101;MATT;We do now.
102;MATT;That's all the information we have so far, but April 1st, WonderCon.
103;MATT;Critical Role and Talks Machina live, in their--
104;LAURA;Be there or be squared!
105;MATT;-- big room, it's gonna be good.
106;TRAVIS;Anaheim.
107;MARISHA;Big room, did I say square?
108;SAM;It is not an epic April Fools' Joke--
109;MATT;No.
110;SAM;-- this is really happening.
111;TRAVIS;It's really happening.
112;TALIESIN;It's really happening.
113;SAM;Okay.
114;TRAVIS;And it's going to be a big, big, rowdy room.
115;TRAVIS;So if you're like, Aw, I don't want to go, there's not going to be any seats.
116;TRAVIS;There gon' be seats.
117;MATT;There's plenty of seats.
118;LIAM;Yeah, it's--
119;TRAVIS;Bring it, if you can.
120;LIAM;--It's April Fools', we're not going to be there.
121;TRAVIS;I can say that.
122;SAM;You know what?
123;LIAM;We're not going to do that.
124;SAM;I will promise that I will play at least one April Fools' joke on one of you, during that panel.
125;LAURA;Ooh.
126;TALIESIN;I'm excited by this.
127;LAURA;Can I vote for Brian?
128;LIAM;I'm not.
129;SAM;Sure, of course.
130;TALIESIN;I think that's a great idea.
131;TRAVIS;He's not listening to this right now.
132;MATT;We should have a poll in the community for which member of the team Sam gets to prank.
133;MATT;(all laugh) Don't actually do that, please.
134;MATT;'Cause we all know that's going to be--
135;TALIESIN;I'm a big fan of Brian, I have a feeling that's a good bet.
136;MATT;Also!
137;MARISHA;Man, we're being so transparent.
138;MATT;Isn't it, though?
139;MATT;All right!
140;MATT;Next up--
141;LIAM;Wow.
142;MATT;Signal Boost has returned.
143;MATT;Marisha, if you want to talk about that.
144;MARISHA;It has returned--
145;TRAVIS;Oh, snap!
146;MARISHA;Oh, my goodness, you guys!
147;MARISHA;The amazing Darin De Paul, already.
148;MARISHA;He kicked off the season.
149;TRAVIS;DDP!
150;LIAM;So good.
151;TALIESIN;It was crazy.
152;MARISHA;Yes.
153;MARISHA;Yeah, he kind of set the bar really high.
154;TALIESIN;It was crazy.
155;MATT;He's awesome.
156;MARISHA;You guys know Darin as the voice of Reinhardt from Overwatch, and many other things.
157;MARISHA;But--
158;MATT;He's also the main villain, Ardyn, in Final Fantasy XV and a bunch of other games.
159;MATT;Super talented--
160;LAURA;He's blowing up!
161;LAURA;He's in everything now!
162;MATT;He's incredible.
163;MARISHA;He's great.
164;SAM;I don't care for him.
165;SAM;(All laugh)
166;TRAVIS;I think he's rude.
167;TRAVIS;And he smells funny.
168;MATT;There you go.
169;SAM;He didn't want to come on my show, Siggle Boost.
170;MARISHA;(laughs)
171;TRAVIS;Siggle Boost?
172;SAM;Siggle Boost.
173;MARISHA;Wow, I haven't heard of that one.
174;TALIESIN;Do you guys just like draw weird circles?
175;SAM;Yup.
176;SAM;Yeah.
177;TALIESIN;Right, okay.
178;TALIESIN;I was just checking.
179;MATT;And people correct you for mispronouncing it.
180;LAURA;It's called Sigil Boost.
181;MARISHA;Sigil Boost.
182;SAM;That's true, that's true.
183;LIAM;Let's run the GIF (hard g) of that now, please.
184;TALIESIN;It's pronounced siggle.
185;MARISHA;Yes, it's back.
186;MARISHA;You should watch it.
187;MARISHA;Yup.
188;TALIESIN;Yeah.
189;MARISHA;People.
190;MATT;Yeah, Erika Ishii just did hers--
191;MARISHA;On Tuesdays.
192;MATT;--and then Amy Dallen's up next, right?
193;MARISHA;Amy Dallen is up next and--
194;MATT;Awesome.
195;MARISHA;Yeah.
196;MARISHA;It's good people coming up.
